"GEO_ID","NAME","B99241_001E","B99241_002E","B99241_003E",
"Geography","Geographic Area Name","Estimate!!Total:","Estimate!!Total:!!Allocated","Estimate!!Total:!!Not Allocated",
"1500000US150030024041","Block Group 1; Census Tract 24.04; Honolulu County; Hawaii","371","38","333",
"1500000US150030024042","Block Group 2; Census Tract 24.04; Honolulu County; Hawaii","564","11","553",
"1500000US150030025001","Block Group 1; Census Tract 25; Honolulu County; Hawaii","1285","166","1119",
"1500000US150030025002","Block Group 2; Census Tract 25; Honolulu County; Hawaii","579","97","482",
"1500000US150030025003","Block Group 3; Census Tract 25; Honolulu County; Hawaii","291","42","249",
"1500000US150030026001","Block Group 1; Census Tract 26; Honolulu County; Hawaii","580","143","437",
"1500000US150030026002","Block Group 2; Census Tract 26; Honolulu County; Hawaii","287","47","240",
"1500000US150030026003","Block Group 3; Census Tract 26; Honolulu County; Hawaii","519","17","502",
"1500000US150030026004","Block Group 4; Census Tract 26; Honolulu County; Hawaii","729","132","597",
"1500000US150030027011","Block Group 1; Census Tract 27.01; Honolulu County; Hawaii","522","117","405",
"1500000US150030027012","Block Group 2; Census Tract 27.01; Honolulu County; Hawaii","496","32","464",
"1500000US150030027013","Block Group 3; Census Tract 27.01; Honolulu County; Hawaii","826","537","289",
"1500000US150030027021","Block Group 1; Census Tract 27.02; Honolulu County; Hawaii","558","138","420",
"1500000US150030027022","Block Group 2; Census Tract 27.02; Honolulu County; Hawaii","669","135","534",
"1500000US150030027023","Block Group 3; Census Tract 27.02; Honolulu County; Hawaii","1013","165","848",
"1500000US150030027024","Block Group 4; Census Tract 27.02; Honolulu County; Hawaii","672","101","571",
"1500000US150030028011","Block Group 1; Census Tract 28.01; Honolulu County; Hawaii","991","114","877",
"1500000US150030028021","Block Group 1; Census Tract 28.02; Honolulu County; Hawaii","383","24","359",
"1500000US150030028022","Block Group 2; Census Tract 28.02; Honolulu County; Hawaii","1036","146","890",
"1500000US150030029001","Block Group 1; Census Tract 29; Honolulu County; Hawaii","1300","165","1135",
"1500000US150030030001","Block Group 1; Census Tract 30; Honolulu County; Hawaii","423","30","393",
"1500000US150030030002","Block Group 2; Census Tract 30; Honolulu County; Hawaii","494","185","309",
"1500000US150030030003","Block Group 3; Census Tract 30; Honolulu County; Hawaii","724","86","638",
"1500000US150030030004","Block Group 4; Census Tract 30; Honolulu County; Hawaii","593","165","428",
"1500000US150030031021","Block Group 1; Census Tract 31.02; Honolulu County; Hawaii","1062","81","981",
"1500000US150030031022","Block Group 2; Census Tract 31.02; Honolulu County; Hawaii","491","46","445",
"1500000US150030031031","Block Group 1; Census Tract 31.03; Honolulu County; Hawaii","948","107","841",
"1500000US150030031041","Block Group 1; Census Tract 31.04; Honolulu County; Hawaii","1322","268","1054",
"1500000US150030034041","Block Group 1; Census Tract 34.04; Honolulu County; Hawaii","1296","37","1259",
"1500000US150030034042","Block Group 2; Census Tract 34.04; Honolulu County; Hawaii","270","15","255",
"1500000US150030034043","Block Group 3; Census Tract 34.04; Honolulu County; Hawaii","186","21","165",
"1500000US150030034044","Block Group 4; Census Tract 34.04; Honolulu County; Hawaii","1195","364","831",
"1500000US150030034081","Block Group 1; Census Tract 34.08; Honolulu County; Hawaii","544","35","509",
"1500000US150030034082","Block Group 2; Census Tract 34.08; Honolulu County; Hawaii","601","144","457",
"1500000US150030034091","Block Group 1; Census Tract 34.09; Honolulu County; Hawaii","781","65","716",
"1500000US150030034092","Block Group 2; Census Tract 34.09; Honolulu County; Hawaii","342","7","335",
"1500000US150030034101","Block Group 1; Census Tract 34.10; Honolulu County; Hawaii","1179","404","775",
"1500000US150030034111","Block Group 1; Census Tract 34.11; Honolulu County; Hawaii","870","138","732",
"1500000US150030034121","Block Group 1; Census Tract 34.12; Honolulu County; Hawaii","1078","125","953",
"1500000US150030034131","Block Group 1; Census Tract 34.13; Honolulu County; Hawaii","699","17","682",
"1500000US150030034132","Block Group 2; Census Tract 34.13; Honolulu County; Hawaii","466","25","441",
"1500000US150030034141","Block Group 1; Census Tract 34.14; Honolulu County; Hawaii","382","150","232",
"1500000US150030034142","Block Group 2; Census Tract 34.14; Honolulu County; Hawaii","686","23","663",
"1500000US150030034143","Block Group 3; Census Tract 34.14; Honolulu County; Hawaii","949","108","841",
"1500000US150030034144","Block Group 4; Census Tract 34.14; Honolulu County; Hawaii","462","22","440",
"1500000US150030035011","Block Group 1; Census Tract 35.01; Honolulu County; Hawaii","272","87","185",
"1500000US150030035012","Block Group 2; Census Tract 35.01; Honolulu County; Hawaii","883","242","641",
"1500000US150030035031","Block Group 1; Census Tract 35.03; Honolulu County; Hawaii","512","17","495",
"1500000US150030035041","Block Group 1; Census Tract 35.04; Honolulu County; Hawaii","336","36","300",
"1500000US150030035042","Block Group 2; Census Tract 35.04; Honolulu County; Hawaii","1204","140","1064",
"1500000US150030036031","Block Group 1; Census Tract 36.03; Honolulu County; Hawaii","779","55","724",
"1500000US150030036032","Block Group 2; Census Tract 36.03; Honolulu County; Hawaii","698","161","537",
"1500000US150030036033","Block Group 3; Census Tract 36.03; Honolulu County; Hawaii","136","0","136",
"1500000US150030036041","Block Group 1; Census Tract 36.04; Honolulu County; Hawaii","495","104","391",
"1500000US150030036042","Block Group 2; Census Tract 36.04; Honolulu County; Hawaii","662","112","550",
"1500000US150030036051","Block Group 1; Census Tract 36.05; Honolulu County; Hawaii","489","58","431",
"1500000US150030036061","Block Group 1; Census Tract 36.06; Honolulu County; Hawaii","853","70","783",
"1500000US150030036062","Block Group 2; Census Tract 36.06; Honolulu County; Hawaii","685","41","644",
"1500000US150030037011","Block Group 1; Census Tract 37.01; Honolulu County; Hawaii","184","42","142",
"1500000US150030037012","Block Group 2; Census Tract 37.01; Honolulu County; Hawaii","519","152","367",
"1500000US150030037013","Block Group 3; Census Tract 37.01; Honolulu County; Hawaii","920","11","909",
"1500000US150030037014","Block Group 4; Census Tract 37.01; Honolulu County; Hawaii","0","0","0",
"1500000US150030037021","Block Group 1; Census Tract 37.02; Honolulu County; Hawaii","29","0","29",
"1500000US150030037022","Block Group 2; Census Tract 37.02; Honolulu County; Hawaii","1128","473","655",
"1500000US150030037023","Block Group 3; Census Tract 37.02; Honolulu County; Hawaii","491","70","421",
"1500000US150030037024","Block Group 4; Census Tract 37.02; Honolulu County; Hawaii","99","0","99",
"1500000US150030037031","Block Group 1; Census Tract 37.03; Honolulu County; Hawaii","849","68","781",
"1500000US150030037032","Block Group 2; Census Tract 37.03; Honolulu County; Hawaii","161","0","161",
"1500000US150030037033","Block Group 3; Census Tract 37.03; Honolulu County; Hawaii","380","0","380",
"1500000US150030037034","Block Group 4; Census Tract 37.03; Honolulu County; Hawaii","0","0","0",
"1500000US150030037035","Block Group 5; Census Tract 37.03; Honolulu County; Hawaii","201","30","171",
"1500000US150030038011","Block Group 1; Census Tract 38.01; Honolulu County; Hawaii","649","122","527",
"1500000US150030038012","Block Group 2; Census Tract 38.01; Honolulu County; Hawaii","882","63","819",
"1500000US150030038013","Block Group 3; Census Tract 38.01; Honolulu County; Hawaii","0","0","0",
"1500000US150030038014","Block Group 4; Census Tract 38.01; Honolulu County; Hawaii","1108","132","976",
"1500000US150030038015","Block Group 5; Census Tract 38.01; Honolulu County; Hawaii","0","0","0",
"1500000US150030038021","Block Group 1; Census Tract 38.02; Honolulu County; Hawaii","141","0","141",
"1500000US150030038022","Block Group 2; Census Tract 38.02; Honolulu County; Hawaii","1732","31","1701",
"1500000US150030038023","Block Group 3; Census Tract 38.02; Honolulu County; Hawaii","821","185","636",
"1500000US150030038024","Block Group 4; Census Tract 38.02; Honolulu County; Hawaii","0","0","0",
"1500000US150030038025","Block Group 5; Census Tract 38.02; Honolulu County; Hawaii","769","121","648",
"1500000US150030039001","Block Group 1; Census Tract 39; Honolulu County; Hawaii","138","50","88",
"1500000US150030040001","Block Group 1; Census Tract 40; Honolulu County; Hawaii","511","52","459",
"1500000US150030040002","Block Group 2; Census Tract 40; Honolulu County; Hawaii","219","64","155",
"1500000US150030041011","Block Group 1; Census Tract 41.01; Honolulu County; Hawaii","449","8","441",
"1500000US150030041012","Block Group 2; Census Tract 41.01; Honolulu County; Hawaii","426","0","426",
"1500000US150030041021","Block Group 1; Census Tract 41.02; Honolulu County; Hawaii","446","56","390",
"1500000US150030041022","Block Group 2; Census Tract 41.02; Honolulu County; Hawaii","627","45","582",
"1500000US150030041023","Block Group 3; Census Tract 41.02; Honolulu County; Hawaii","239","47","192",
"1500000US150030042011","Block Group 1; Census Tract 42.01; Honolulu County; Hawaii","424","47","377",
"1500000US150030042012","Block Group 2; Census Tract 42.01; Honolulu County; Hawaii","472","41","431",
"1500000US150030042021","Block Group 1; Census Tract 42.02; Honolulu County; Hawaii","587","18","569",
"1500000US150030042022","Block Group 2; Census Tract 42.02; Honolulu County; Hawaii","374","56","318",
"1500000US150030043011","Block Group 1; Census Tract 43.01; Honolulu County; Hawaii","412","16","396",
"1500000US150030043012","Block Group 2; Census Tract 43.01; Honolulu County; Hawaii","962","145","817",
"1500000US150030043021","Block Group 1; Census Tract 43.02; Honolulu County; Hawaii","836","186","650",
"1500000US150030043022","Block Group 2; Census Tract 43.02; Honolulu County; Hawaii","380","39","341",
"1500000US150030043023","Block Group 3; Census Tract 43.02; Honolulu County; Hawaii","367","137","230",
"1500000US150030044011","Block Group 1; Census Tract 44.01; Honolulu County; Hawaii","259","18","241",
"1500000US150030044012","Block Group 2; Census Tract 44.01; Honolulu County; Hawaii","560","90","470",
"1500000US150030044013","Block Group 3; Census Tract 44.01; Honolulu County; Hawaii","249","54","195",
"1500000US150030044021","Block Group 1; Census Tract 44.02; Honolulu County; Hawaii","824","193","631",
"1500000US150030044022","Block Group 2; Census Tract 44.02; Honolulu County; Hawaii","584","57","527",
"1500000US150030045001","Block Group 1; Census Tract 45; Honolulu County; Hawaii","611","115","496",
"1500000US150030045002","Block Group 2; Census Tract 45; Honolulu County; Hawaii","542","144","398",
"1500000US150030045003","Block Group 3; Census Tract 45; Honolulu County; Hawaii","717","29","688",
"1500000US150030045004","Block Group 4; Census Tract 45; Honolulu County; Hawaii","361","92","269",
"1500000US150030046001","Block Group 1; Census Tract 46; Honolulu County; Hawaii","544","142","402",
"1500000US150030046002","Block Group 2; Census Tract 46; Honolulu County; Hawaii","382","16","366",
"1500000US150030046003","Block Group 3; Census Tract 46; Honolulu County; Hawaii","628","94","534",
"1500000US150030046004","Block Group 4; Census Tract 46; Honolulu County; Hawaii","471","20","451",
"1500000US150030047011","Block Group 1; Census Tract 47.01; Honolulu County; Hawaii","598","220","378",
"1500000US150030047012","Block Group 2; Census Tract 47.01; Honolulu County; Hawaii","580","44","536",
"1500000US150030047021","Block Group 1; Census Tract 47.02; Honolulu County; Hawaii","333","16","317",
"1500000US150030047022","Block Group 2; Census Tract 47.02; Honolulu County; Hawaii","311","27","284",
"1500000US150030047023","Block Group 3; Census Tract 47.02; Honolulu County; Hawaii","514","74","440",
"1500000US150030048011","Block Group 1; Census Tract 48.01; Honolulu County; Hawaii","425","93","332",
"1500000US150030048012","Block Group 2; Census Tract 48.01; Honolulu County; Hawaii","362","171","191",
"1500000US150030048013","Block Group 3; Census Tract 48.01; Honolulu County; Hawaii","737","228","509",
"1500000US150030048021","Block Group 1; Census Tract 48.02; Honolulu County; Hawaii","832","219","613",
"1500000US150030048022","Block Group 2; Census Tract 48.02; Honolulu County; Hawaii","594","183","411",
"1500000US150030048023","Block Group 3; Census Tract 48.02; Honolulu County; Hawaii","511","274","237",
"1500000US150030049001","Block Group 1; Census Tract 49; Honolulu County; Hawaii","743","142","601",
"1500000US150030049002","Block Group 2; Census Tract 49; Honolulu County; Hawaii","582","122","460",
"1500000US150030049003","Block Group 3; Census Tract 49; Honolulu County; Hawaii","313","17","296",
"1500000US150030050001","Block Group 1; Census Tract 50; Honolulu County; Hawaii","552","183","369",
"1500000US150030050002","Block Group 2; Census Tract 50; Honolulu County; Hawaii","454","59","395",
"1500000US150030050003","Block Group 3; Census Tract 50; Honolulu County; Hawaii","334","126","208",
"1500000US150030050004","Block Group 4; Census Tract 50; Honolulu County; Hawaii","277","24","253",
"1500000US150030051001","Block Group 1; Census Tract 51; Honolulu County; Hawaii","1039","103","936",
"1500000US150030051002","Block Group 2; Census Tract 51; Honolulu County; Hawaii","502","71","431",
"1500000US150030052001","Block Group 1; Census Tract 52; Honolulu County; Hawaii","400","36","364",
"1500000US150030052002","Block Group 2; Census Tract 52; Honolulu County; Hawaii","790","162","628",
"1500000US150030053001","Block Group 1; Census Tract 53; Honolulu County; Hawaii","1567","348","1219",
"1500000US150030053002","Block Group 2; Census Tract 53; Honolulu County; Hawaii","394","27","367",
"1500000US150030054001","Block Group 1; Census Tract 54; Honolulu County; Hawaii","366","48","318",
"1500000US150030055001","Block Group 1; Census Tract 55; Honolulu County; Hawaii","1103","312","791",
"1500000US150030056011","Block Group 1; Census Tract 56.01; Honolulu County; Hawaii","316","21","295",
"1500000US150030056012","Block Group 2; Census Tract 56.01; Honolulu County; Hawaii","331","90","241",
"1500000US150030056021","Block Group 1; Census Tract 56.02; Honolulu County; Hawaii","571","156","415",
"1500000US150030056022","Block Group 2; Census Tract 56.02; Honolulu County; Hawaii","300","61","239",
"1500000US150030056023","Block Group 3; Census Tract 56.02; Honolulu County; Hawaii","1339","404","935",
"1500000US150030057001","Block Group 1; Census Tract 57; Honolulu County; Hawaii","680","120","560",
"1500000US150030057002","Block Group 2; Census Tract 57; Honolulu County; Hawaii","510","57","453",
"1500000US150030058001","Block Group 1; Census Tract 58; Honolulu County; Hawaii","239","61","178",
"1500000US150030058002","Block Group 2; Census Tract 58; Honolulu County; Hawaii","1210","276","934",
"1500000US150030059001","Block Group 1; Census Tract 59; Honolulu County; Hawaii","941","210","731",
"1500000US150030059002","Block Group 2; Census Tract 59; Honolulu County; Hawaii","0","0","0",
"1500000US150030060001","Block Group 1; Census Tract 60; Honolulu County; Hawaii","1422","473","949",
"1500000US150030060002","Block Group 2; Census Tract 60; Honolulu County; Hawaii","759","223","536",
"1500000US150030060003","Block Group 3; Census Tract 60; Honolulu County; Hawaii","993","177","816",
"1500000US150030061001","Block Group 1; Census Tract 61; Honolulu County; Hawaii","1013","278","735",
"1500000US150030061002","Block Group 2; Census Tract 61; Honolulu County; Hawaii","1356","446","910",
"1500000US150030062021","Block Group 1; Census Tract 62.02; Honolulu County; Hawaii","779","341","438",
"1500000US150030062022","Block Group 2; Census Tract 62.02; Honolulu County; Hawaii","226","39","187",
"1500000US150030062031","Block Group 1; Census Tract 62.03; Honolulu County; Hawaii","1347","305","1042",
"1500000US150030062032","Block Group 2; Census Tract 62.03; Honolulu County; Hawaii","823","69","754",
"1500000US150030063011","Block Group 1; Census Tract 63.01; Honolulu County; Hawaii","610","202","408",
"1500000US150030063012","Block Group 2; Census Tract 63.01; Honolulu County; Hawaii","643","267","376",
"1500000US150030063013","Block Group 3; Census Tract 63.01; Honolulu County; Hawaii","648","171","477",
"1500000US150030063021","Block Group 1; Census Tract 63.02; Honolulu County; Hawaii","456","122","334",
"1500000US150030063022","Block Group 2; Census Tract 63.02; Honolulu County; Hawaii","522","79","443",
"1500000US150030064011","Block Group 1; Census Tract 64.01; Honolulu County; Hawaii","1132","370","762",
"1500000US150030064021","Block Group 1; Census Tract 64.02; Honolulu County; Hawaii","607","134","473",
"1500000US150030064022","Block Group 2; Census Tract 64.02; Honolulu County; Hawaii","962","457","505",
"1500000US150030064023","Block Group 3; Census Tract 64.02; Honolulu County; Hawaii","1282","459","823",
"1500000US150030064024","Block Group 4; Census Tract 64.02; Honolulu County; Hawaii","1110","465","645",
"1500000US150030065001","Block Group 1; Census Tract 65; Honolulu County; Hawaii","1664","324","1340",
"1500000US150030065002","Block Group 2; Census Tract 65; Honolulu County; Hawaii","602","95","507",
"1500000US150030067031","Block Group 1; Census Tract 67.03; Honolulu County; Hawaii","627","71","556",
"1500000US150030067041","Block Group 1; Census Tract 67.04; Honolulu County; Hawaii","972","65","907",
"1500000US150030067042","Block Group 2; Census Tract 67.04; Honolulu County; Hawaii","73","8","65",
"1500000US150030067043","Block Group 3; Census Tract 67.04; Honolulu County; Hawaii","412","58","354",
"1500000US150030067044","Block Group 4; Census Tract 67.04; Honolulu County; Hawaii","340","34","306",
"1500000US150030067045","Block Group 5; Census Tract 67.04; Honolulu County; Hawaii","1453","165","1288",
"1500000US150030068061","Block Group 1; Census Tract 68.06; Honolulu County; Hawaii","438","24","414",
"1500000US150030068062","Block Group 2; Census Tract 68.06; Honolulu County; Hawaii","344","48","296",
"1500000US150030068101","Block Group 1; Census Tract 68.10; Honolulu County; Hawaii","471","72","399",
"1500000US150030068102","Block Group 2; Census Tract 68.10; Honolulu County; Hawaii","183","37","146",
"1500000US150030068111","Block Group 1; Census Tract 68.11; Honolulu County; Hawaii","268","128","140",
"1500000US150030068121","Block Group 1; Census Tract 68.12; Honolulu County; Hawaii","737","112","625",
"1500000US150030068131","Block Group 1; Census Tract 68.13; Honolulu County; Hawaii","1328","52","1276",
"1500000US150030068132","Block Group 2; Census Tract 68.13; Honolulu County; Hawaii","93","0","93",
"1500000US150030068133","Block Group 3; Census Tract 68.13; Honolulu County; Hawaii","803","218","585",
"1500000US150030068134","Block Group 4; Census Tract 68.13; Honolulu County; Hawaii","949","222","727",
"1500000US150030068141","Block Group 1; Census Tract 68.14; Honolulu County; Hawaii","556","21","535",
"1500000US150030068142","Block Group 2; Census Tract 68.14; Honolulu County; Hawaii","564","72","492",
"1500000US150030068151","Block Group 1; Census Tract 68.15; Honolulu County; Hawaii","1219","78","1141",
"1500000US150030068152","Block Group 2; Census Tract 68.15; Honolulu County; Hawaii","281","78","203",
"1500000US150030068161","Block Group 1; Census Tract 68.16; Honolulu County; Hawaii","1166","363","803",
"1500000US150030068171","Block Group 1; Census Tract 68.17; Honolulu County; Hawaii","723","208","515",
"1500000US150030068172","Block Group 2; Census Tract 68.17; Honolulu County; Hawaii","1194","305","889",
"1500000US150030068173","Block Group 3; Census Tract 68.17; Honolulu County; Hawaii","500","120","380",
"1500000US150030068181","Block Group 1; Census Tract 68.18; Honolulu County; Hawaii","854","72","782",
"1500000US150030068191","Block Group 1; Census Tract 68.19; Honolulu County; Hawaii","602","22","580",
"1500000US150030068192","Block Group 2; Census Tract 68.19; Honolulu County; Hawaii","888","167","721",
"1500000US150030069001","Block Group 1; Census Tract 69; Honolulu County; Hawaii","100","26","74",
"1500000US150030069002","Block Group 2; Census Tract 69; Honolulu County; Hawaii","281","97","184",
"1500000US150030069003","Block Group 3; Census Tract 69; Honolulu County; Hawaii","196","119","77",
"1500000US150030070011","Block Group 1; Census Tract 70.01; Honolulu County; Hawaii","178","16","162",
"1500000US150030070012","Block Group 2; Census Tract 70.01; Honolulu County; Hawaii","140","32","108",
"1500000US150030070021","Block Group 1; Census Tract 70.02; Honolulu County; Hawaii","168","59","109",
"1500000US150030070022","Block Group 2; Census Tract 70.02; Honolulu County; Hawaii","231","9","222",
"1500000US150030071001","Block Group 1; Census Tract 71; Honolulu County; Hawaii","576","82","494",
"1500000US150030071002","Block Group 2; Census Tract 71; Honolulu County; Hawaii","516","122","394",
"1500000US150030073021","Block Group 1; Census Tract 73.02; Honolulu County; Hawaii","187","9","178",
"1500000US150030073022","Block Group 2; Census Tract 73.02; Honolulu County; Hawaii","184","5","179",
"1500000US150030073023","Block Group 3; Census Tract 73.02; Honolulu County; Hawaii","329","188","141",
"1500000US150030073024","Block Group 4; Census Tract 73.02; Honolulu County; Hawaii","270","94","176",
"1500000US150030074001","Block Group 1; Census Tract 74; Honolulu County; Hawaii","601","357","244",
"1500000US150030074002","Block Group 2; Census Tract 74; Honolulu County; Hawaii","220","53","167",
"1500000US150030075041","Block Group 1; Census Tract 75.04; Honolulu County; Hawaii","701","105","596",
"1500000US150030075042","Block Group 2; Census Tract 75.04; Honolulu County; Hawaii","447","66","381",
"1500000US150030075071","Block Group 1; Census Tract 75.07; Honolulu County; Hawaii","728","169","559",
"1500000US150030075072","Block Group 2; Census Tract 75.07; Honolulu County; Hawaii","0","0","0",
"1500000US150030075073","Block Group 3; Census Tract 75.07; Honolulu County; Hawaii","1126","111","1015",
"1500000US150030075074","Block Group 4; Census Tract 75.07; Honolulu County; Hawaii","988","100","888",
"1500000US150030075081","Block Group 1; Census Tract 75.08; Honolulu County; Hawaii","215","10","205",
"1500000US150030075082","Block Group 2; Census Tract 75.08; Honolulu County; Hawaii","336","101","235",
"1500000US150030075083","Block Group 3; Census Tract 75.08; Honolulu County; Hawaii","544","207","337",
"1500000US150030075084","Block Group 4; Census Tract 75.08; Honolulu County; Hawaii","1394","187","1207",
"1500000US150030075085","Block Group 5; Census Tract 75.08; Honolulu County; Hawaii","756","136","620",
"1500000US150030077011","Block Group 1; Census Tract 77.01; Honolulu County; Hawaii","635","212","423",
"1500000US150030077012","Block Group 2; Census Tract 77.01; Honolulu County; Hawaii","698","140","558",
"1500000US150030077013","Block Group 3; Census Tract 77.01; Honolulu County; Hawaii","350","78","272",
"1500000US150030077021","Block Group 1; Census Tract 77.02; Honolulu County; Hawaii","436","173","263",
"1500000US150030077022","Block Group 2; Census Tract 77.02; Honolulu County; Hawaii","639","59","580",
"1500000US150030077023","Block Group 3; Census Tract 77.02; Honolulu County; Hawaii","968","75","893",
"1500000US150030077024","Block Group 4; Census Tract 77.02; Honolulu County; Hawaii","726","81","645",
"1500000US150030078041","Block Group 1; Census Tract 78.04; Honolulu County; Hawaii","582","63","519",
"1500000US150030078042","Block Group 2; Census Tract 78.04; Honolulu County; Hawaii","489","68","421",
"1500000US150030078071","Block Group 1; Census Tract 78.07; Honolulu County; Hawaii","519","185","334",
"1500000US150030078072","Block Group 2; Census Tract 78.07; Honolulu County; Hawaii","340","23","317",
"1500000US150030078073","Block Group 3; Census Tract 78.07; Honolulu County; Hawaii","489","16","473",
"1500000US150030078074","Block Group 4; Census Tract 78.07; Honolulu County; Hawaii","628","55","573",
"1500000US150030078075","Block Group 5; Census Tract 78.07; Honolulu County; Hawaii","1086","124","962",
"1500000US150030078081","Block Group 1; Census Tract 78.08; Honolulu County; Hawaii","765","226","539",
"1500000US150030078082","Block Group 2; Census Tract 78.08; Honolulu County; Hawaii","674","218","456",
"1500000US150030078083","Block Group 3; Census Tract 78.08; Honolulu County; Hawaii","299","43","256",
"1500000US150030078091","Block Group 1; Census Tract 78.09; Honolulu County; Hawaii","513","115","398",
"1500000US150030078092","Block Group 2; Census Tract 78.09; Honolulu County; Hawaii","877","141","736",
"1500000US150030078093","Block Group 3; Census Tract 78.09; Honolulu County; Hawaii","492","89","403",
"1500000US150030078121","Block Group 1; Census Tract 78.12; Honolulu County; Hawaii","401","25","376",
"1500000US150030078122","Block Group 2; Census Tract 78.12; Honolulu County; Hawaii","769","225","544",
"1500000US150030078131","Block Group 1; Census Tract 78.13; Honolulu County; Hawaii","819","80","739",
"1500000US150030078132","Block Group 2; Census Tract 78.13; Honolulu County; Hawaii","631","83","548",
"1500000US150030078133","Block Group 3; Census Tract 78.13; Honolulu County; Hawaii","447","132","315",
"1500000US150030078141","Block Group 1; Census Tract 78.14; Honolulu County; Hawaii","1058","73","985",
"1500000US150030078142","Block Group 2; Census Tract 78.14; Honolulu County; Hawaii","586","89","497",
"1500000US150030078151","Block Group 1; Census Tract 78.15; Honolulu County; Hawaii","1111","123","988",
"1500000US150030078161","Block Group 1; Census Tract 78.16; Honolulu County; Hawaii","156","0","156",
"1500000US150030078162","Block Group 2; Census Tract 78.16; Honolulu County; Hawaii","500","60","440",
"1500000US150030078163","Block Group 3; Census Tract 78.16; Honolulu County; Hawaii","810","138","672",
"1500000US150030078171","Block Group 1; Census Tract 78.17; Honolulu County; Hawaii","608","174","434",
"1500000US150030078172","Block Group 2; Census Tract 78.17; Honolulu County; Hawaii","217","31","186",
"1500000US150030080011","Block Group 1; Census Tract 80.01; Honolulu County; Hawaii","946","288","658",
"1500000US150030080012","Block Group 2; Census Tract 80.01; Honolulu County; Hawaii","326","35","291",
"1500000US150030080021","Block Group 1; Census Tract 80.02; Honolulu County; Hawaii","1154","273","881",
"1500000US150030080022","Block Group 2; Census Tract 80.02; Honolulu County; Hawaii","597","177","420",
"1500000US150030080051","Block Group 1; Census Tract 80.05; Honolulu County; Hawaii","1205","158","1047",
"1500000US150030080052","Block Group 2; Census Tract 80.05; Honolulu County; Hawaii","703","0","703",
"1500000US150030080053","Block Group 3; Census Tract 80.05; Honolulu County; Hawaii","361","0","361",
"1500000US150030080054","Block Group 4; Census Tract 80.05; Honolulu County; Hawaii","963","188","775",
"1500000US150030080081","Block Group 1; Census Tract 80.08; Honolulu County; Hawaii","448","103","345",
"1500000US150030080082","Block Group 2; Census Tract 80.08; Honolulu County; Hawaii","146","48","98",
"1500000US150030080091","Block Group 1; Census Tract 80.09; Honolulu County; Hawaii","574","97","477",
"1500000US150030080092","Block Group 2; Census Tract 80.09; Honolulu County; Hawaii","1014","150","864",
"1500000US150030080101","Block Group 1; Census Tract 80.10; Honolulu County; Hawaii","333","12","321",
"1500000US150030080102","Block Group 2; Census Tract 80.10; Honolulu County; Hawaii","889","216","673",
"1500000US150030080111","Block Group 1; Census Tract 80.11; Honolulu County; Hawaii","1299","161","1138",
"1500000US150030080121","Block Group 1; Census Tract 80.12; Honolulu County; Hawaii","926","114","812",
"1500000US150030080122","Block Group 2; Census Tract 80.12; Honolulu County; Hawaii","444","106","338",
"1500000US150030080131","Block Group 1; Census Tract 80.13; Honolulu County; Hawaii","362","71","291",
"1500000US150030080132","Block Group 2; Census Tract 80.13; Honolulu County; Hawaii","554","43","511",
"1500000US150030083011","Block Group 1; Census Tract 83.01; Honolulu County; Hawaii","0","0","0",
"1500000US150030083012","Block Group 2; Census Tract 83.01; Honolulu County; Hawaii","994","179","815",
"1500000US150030083013","Block Group 3; Census Tract 83.01; Honolulu County; Hawaii","427","72","355",
"1500000US150030083014","Block Group 4; Census Tract 83.01; Honolulu County; Hawaii","633","259","374",
"1500000US150030083021","Block Group 1; Census Tract 83.02; Honolulu County; Hawaii","1115","388","727",
"1500000US150030083022","Block Group 2; Census Tract 83.02; Honolulu County; Hawaii","1111","450","661",
"1500000US150030083023","Block Group 3; Census Tract 83.02; Honolulu County; Hawaii","1283","363","920",
"1500000US150030084051","Block Group 1; Census Tract 84.05; Honolulu County; Hawaii","707","193","514",
"1500000US150030084052","Block Group 2; Census Tract 84.05; Honolulu County; Hawaii","645","97","548",
"1500000US150030084053","Block Group 3; Census Tract 84.05; Honolulu County; Hawaii","1421","154","1267",
"1500000US150030084071","Block Group 1; Census Tract 84.07; Honolulu County; Hawaii","1032","145","887",
"1500000US150030084072","Block Group 2; Census Tract 84.07; Honolulu County; Hawaii","843","175","668",
"1500000US150030084081","Block Group 1; Census Tract 84.08; Honolulu County; Hawaii","869","49","820",
"1500000US150030084082","Block Group 2; Census Tract 84.08; Honolulu County; Hawaii","1719","237","1482",
"1500000US150030084083","Block Group 3; Census Tract 84.08; Honolulu County; Hawaii","1366","98","1268",
"1500000US150030084101","Block Group 1; Census Tract 84.10; Honolulu County; Hawaii","980","348","632",
"1500000US150030084102","Block Group 2; Census Tract 84.10; Honolulu County; Hawaii","2407","229","2178",
"1500000US150030084111","Block Group 1; Census Tract 84.11; Honolulu County; Hawaii","408","0","408",
"1500000US150030084112","Block Group 2; Census Tract 84.11; Honolulu County; Hawaii","723","85","638",
"1500000US150030084113","Block Group 3; Census Tract 84.11; Honolulu County; Hawaii","746","52","694",
"1500000US150030084131","Block Group 1; Census Tract 84.13; Honolulu County; Hawaii","812","209","603",
"1500000US150030084132","Block Group 2; Census Tract 84.13; Honolulu County; Hawaii","676","116","560",
