"GEO_ID","NAME","B09019_001E","B09019_001M","B09019_002E","B09019_002M","B09019_003E","B09019_003M","B09019_004E","B09019_004M","B09019_005E","B09019_005M","B09019_006E","B09019_006M","B09019_007E","B09019_007M","B09019_008E","B09019_008M","B09019_009E","B09019_009M","B09019_010E","B09019_010M","B09019_011E","B09019_011M","B09019_012E","B09019_012M","B09019_013E","B09019_013M","B09019_014E","B09019_014M","B09019_015E","B09019_015M","B09019_016E","B09019_016M","B09019_017E","B09019_017M","B09019_018E","B09019_018M","B09019_019E","B09019_019M","B09019_020E","B09019_020M","B09019_021E","B09019_021M","B09019_022E","B09019_022M","B09019_023E","B09019_023M","B09019_024E","B09019_024M","B09019_025E","B09019_025M","B09019_026E","B09019_026M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In households:","Margin of Error!!Total:!!In households:","Estimate!!Total:!!In households:!!Householder:","Margin of Error!!Total:!!In households:!!Householder:","Estimate!!Total:!!In households:!!Householder:!!Male:","Margin of Error!!Total:!!In households:!!Householder:!!Male:","Estimate!!Total:!!In households:!!Householder:!!Male:!!Living alone","Margin of Error!!Total:!!In households:!!Householder:!!Male:!!Living alone","Estimate!!Total:!!In households:!!Householder:!!Male:!!Not living alone","Margin of Error!!Total:!!In households:!!Householder:!!Male:!!Not living alone","Estimate!!Total:!!In households:!!Householder:!!Female:","Margin of Error!!Total:!!In households:!!Householder:!!Female:","Estimate!!Total:!!In households:!!Householder:!!Female:!!Living alone","Margin of Error!!Total:!!In households:!!Householder:!!Female:!!Living alone","Estimate!!Total:!!In households:!!Householder:!!Female:!!Not living alone","Margin of Error!!Total:!!In households:!!Householder:!!Female:!!Not living alone","Estimate!!Total:!!In households:!!Opposite-sex spouse","Margin of Error!!Total:!!In households:!!Opposite-sex spouse","Estimate!!Total:!!In households:!!Same-sex spouse","Margin of Error!!Total:!!In households:!!Same-sex spouse","Estimate!!Total:!!In households:!!Opposite-sex unmarried partner","Margin of Error!!Total:!!In households:!!Opposite-sex unmarried partner","Estimate!!Total:!!In households:!!Same-sex unmarried partner","Margin of Error!!Total:!!In households:!!Same-sex unmarried partner","Estimate!!Total:!!In households:!!Child:","Margin of Error!!Total:!!In households:!!Child:","Estimate!!Total:!!In households:!!Child:!!Biological child","Margin of Error!!Total:!!In households:!!Child:!!Biological child","Estimate!!Total:!!In households:!!Child:!!Adopted child","Margin of Error!!Total:!!In households:!!Child:!!Adopted child","Estimate!!Total:!!In households:!!Child:!!Stepchild","Margin of Error!!Total:!!In households:!!Child:!!Stepchild","Estimate!!Total:!!In households:!!Grandchild","Margin of Error!!Total:!!In households:!!Grandchild","Estimate!!Total:!!In households:!!Brother or sister","Margin of Error!!Total:!!In households:!!Brother or sister","Estimate!!Total:!!In households:!!Parent","Margin of Error!!Total:!!In households:!!Parent","Estimate!!Total:!!In households:!!Parent-in-law","Margin of Error!!Total:!!In households:!!Parent-in-law","Estimate!!Total:!!In households:!!Son-in-law or daughter-in-law","Margin of Error!!Total:!!In households:!!Son-in-law or daughter-in-law","Estimate!!Total:!!In households:!!Other relatives","Margin of Error!!Total:!!In households:!!Other relatives","Estimate!!Total:!!In households:!!Foster child","Margin of Error!!Total:!!In households:!!Foster child","Estimate!!Total:!!In households:!!Other nonrelatives","Margin of Error!!Total:!!In households:!!Other nonrelatives","Estimate!!Total:!!In group quarters","Margin of Error!!Total:!!In group quarters",
"1500000US150030045004","Block Group 4, Census Tract 45, Honolulu County, Hawaii","2264","582","2220","592","1047","202","550","139","162","83","388","121","497","194","271","123","226","143","525","155","0","11","17","27","0","11","532","304","532","304","0","11","0","11","23","37","0","11","0","11","0","11","0","11","0","11","0","11","76","122","44","101",
"1500000US150030046001","Block Group 1, Census Tract 46, Honolulu County, Hawaii","1024","316","901","207","295","60","104","51","0","11","104","51","191","71","9","14","182","70","198","67","0","11","30","27","0","11","235","118","195","115","22","26","18","27","16","25","34","51","0","11","35","44","19","29","19","28","0","11","20","29","123","213",
"1500000US150030046002","Block Group 2, Census Tract 46, Honolulu County, Hawaii","1603","310","1539","306","495","68","334","74","48","41","286","69","161","62","29","26","132","57","325","80","18","29","0","11","0","11","340","116","281","103","59","70","0","11","87","72","0","11","22","23","0","11","82","53","70","66","0","11","100","109","64","78",
"1500000US150030046003","Block Group 3, Census Tract 46, Honolulu County, Hawaii","1383","300","1383","300","413","77","187","68","46","50","141","51","226","72","40","26","186","68","213","80","0","11","40","36","0","11","503","211","482","182","0","11","21","34","60","51","0","11","39","28","0","11","56","41","9","14","0","11","50","58","0","11",
"1500000US150030047001","Block Group 1, Census Tract 47, Honolulu County, Hawaii","752","332","752","332","192","46","88","50","0","11","88","50","104","45","36","27","68","38","77","40","0","11","10","14","0","11","184","126","184","126","0","11","0","11","86","104","18","29","0","11","0","11","88","73","11","18","0","11","86","76","0","11",
"1500000US150030047002","Block Group 2, Census Tract 47, Honolulu County, Hawaii","2769","420","2769","420","888","97","425","101","122","78","303","81","463","111","62","51","401","101","565","116","0","11","50","56","0","11","695","206","646","201","6","11","43","38","204","135","17","24","102","72","0","11","105","73","45","35","0","11","98","60","0","11",
"1500000US150030047003","Block Group 3, Census Tract 47, Honolulu County, Hawaii","594","318","591","318","183","69","93","60","43","54","50","32","90","55","20","22","70","54","68","35","0","11","40","49","0","11","229","171","229","171","0","11","0","11","0","11","0","11","58","66","0","11","0","11","0","11","0","11","13","25","3","5",
"1500000US150030047004","Block Group 4, Census Tract 47, Honolulu County, Hawaii","961","307","924","309","229","64","69","41","0","11","69","41","160","65","24","23","136","60","156","59","0","11","0","11","10","15","279","138","279","138","0","11","0","11","78","68","17","23","28","31","52","49","26","25","0","11","0","11","49","46","37","23",
"1500000US150030048001","Block Group 1, Census Tract 48, Honolulu County, Hawaii","1301","348","721","311","193","60","70","33","4","7","66","34","123","61","19","21","104","59","127","66","0","11","17","21","0","11","128","88","128","88","0","11","0","11","75","68","14","17","25","31","0","11","14","22","69","72","0","11","59","69","580","116",
"1500000US150030048002","Block Group 2, Census Tract 48, Honolulu County, Hawaii","1327","413","1327","413","361","94","133","80","22","37","111","74","228","98","48","40","180","95","158","89","0","11","43","49","0","11","391","153","391","153","0","11","0","11","198","140","0","11","27","28","0","11","30","30","54","51","0","11","65","67","0","11",
"1500000US150030048003","Block Group 3, Census Tract 48, Honolulu County, Hawaii","2387","538","2269","532","610","106","276","82","46","31","230","82","334","101","56","39","278","91","372","98","0","11","63","64","0","11","581","212","554","216","19","28","8","14","122","75","133","135","58","54","39","44","54","44","75","96","0","11","162","89","118","115",
"1500000US150030048004","Block Group 4, Census Tract 48, Honolulu County, Hawaii","2257","609","2232","610","458","79","284","82","39","28","245","77","174","76","34","47","140","62","221","66","0","11","12","20","0","11","621","230","574","216","21","25","26","41","83","77","88","67","57","53","0","11","43","36","397","334","0","11","252","191","25","12",
"1500000US150030049001","Block Group 1, Census Tract 49, Honolulu County, Hawaii","1506","312","1489","307","318","59","222","59","26","19","196","61","96","35","18","16","78","31","140","43","0","11","12","13","0","11","405","148","405","148","0","11","0","11","136","67","27","26","26","24","18","20","45","30","207","146","0","11","155","106","17","24",
"1500000US150030049002","Block Group 2, Census Tract 49, Honolulu County, Hawaii","1194","258","1171","251","362","69","179","60","26","23","153","57","183","55","43","26","140","52","178","57","0","11","18","29","0","11","316","118","299","116","0","11","17","19","24","23","47","32","33","25","6","9","0","11","52","31","0","11","135","109","23","26",
"1500000US150030049003","Block Group 3, Census Tract 49, Honolulu County, Hawaii","1066","225","986","221","277","38","135","34","13","13","122","33","142","46","25","19","117","45","144","42","0","11","9","13","0","11","251","100","251","100","0","11","0","11","42","40","48","37","69","37","6","9","21","16","66","68","0","11","53","72","80","60",
"1500000US150030050001","Block Group 1, Census Tract 50, Honolulu County, Hawaii","740","270","591","255","229","68","118","67","19","15","99","66","111","48","56","35","55","36","88","60","0","11","22","22","9","12","125","94","125","94","0","11","0","11","16","20","20","27","39","39","0","11","6","12","7","13","0","11","30","29","149","96",
"1500000US150030050002","Block Group 2, Census Tract 50, Honolulu County, Hawaii","1332","300","1332","300","540","88","263","87","85","54","178","73","277","65","98","48","179","67","156","70","0","11","63","55","0","11","179","82","169","76","0","11","10","16","24","26","112","52","97","90","25","34","0","11","106","54","0","11","30","30","0","11",
"1500000US150030050003","Block Group 3, Census Tract 50, Honolulu County, Hawaii","1328","298","1007","275","364","88","147","58","25","20","122","56","217","89","49","33","168","85","87","59","0","11","9","14","0","11","358","164","358","164","0","11","0","11","0","11","13","17","19","23","0","11","56","67","0","11","0","11","101","106","321","119",
"1500000US150030050004","Block Group 4, Census Tract 50, Honolulu County, Hawaii","994","252","982","250","375","77","190","69","16","18","174","71","185","70","67","37","118","61","119","51","0","11","37","43","6","10","244","118","244","118","0","11","0","11","28","44","57","68","6","13","8","13","0","11","15","22","0","11","87","69","12","10",
"1500000US150030051001","Block Group 1, Census Tract 51, Honolulu County, Hawaii","1285","183","1285","183","641","91","198","72","29","22","169","67","443","108","213","84","230","97","269","80","0","11","0","11","0","11","272","67","272","67","0","11","0","11","21","25","0","11","47","60","0","11","0","11","35","53","0","11","0","11","0","11",
"1500000US150030051002","Block Group 2, Census Tract 51, Honolulu County, Hawaii","1611","261","1611","261","849","118","566","123","180","70","386","119","283","86","118","58","165","70","308","101","12","18","115","73","0","11","212","85","201","81","0","11","11","17","10","15","11","18","0","11","0","11","0","11","0","11","0","11","94","89","0","11",
"1500000US150030052001","Block Group 1, Census Tract 52, Honolulu County, Hawaii","602","154","602","154","393","97","259","72","183","66","76","45","134","69","39","22","95","66","75","42","0","11","16","27","0","11","96","66","96","66","0","11","0","11","0","11","0","11","22","28","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150030052002","Block Group 2, Census Tract 52, Honolulu County, Hawaii","1784","267","1750","261","901","119","456","124","184","89","272","94","445","114","238","81","207","82","339","100","16","28","18","22","0","11","396","119","373","116","23","38","0","11","10","15","24","28","31","30","0","11","0","11","10","16","0","11","5","9","34","43",
"1500000US150030053001","Block Group 1, Census Tract 53, Honolulu County, Hawaii","2771","459","2771","459","1025","106","598","136","204","94","394","122","427","110","140","76","287","98","306","102","8","13","96","77","0","11","535","161","526","159","9","14","0","11","77","67","206","229","47","49","0","11","8","13","88","98","8","14","367","217","0","11",
"1500000US150030053002","Block Group 2, Census Tract 53, Honolulu County, Hawaii","1181","249","1154","252","516","94","259","75","72","64","187","69","257","83","122","69","135","56","224","71","0","11","20","34","0","11","273","109","273","109","0","11","0","11","0","11","24","26","55","49","0","11","0","11","23","27","0","11","19","31","27","16",
"1500000US150030054001","Block Group 1, Census Tract 54, Honolulu County, Hawaii","1681","167","1667","164","402","36","173","37","14","13","159","33","229","51","21","16","208","50","182","45","0","11","37","26","0","11","847","130","813","138","34","26","0","11","101","60","22","26","14","17","4","8","0","11","58","36","0","11","0","11","14","16",
"1500000US150030055001","Block Group 1, Census Tract 55, Honolulu County, Hawaii","698","149","689","148","208","37","98","37","34","24","64","38","110","32","12","12","98","31","78","27","0","11","16","16","0","11","136","55","136","55","0","11","0","11","9","16","68","51","42","29","12","17","0","11","64","49","0","11","56","60","9","10",
"1500000US150030055002","Block Group 2, Census Tract 55, Honolulu County, Hawaii","1417","291","1417","291","372","55","164","53","30","24","134","45","208","57","58","35","150","55","175","48","6","8","0","11","0","11","486","142","486","142","0","11","0","11","26","24","73","63","42","39","0","11","8","11","104","63","0","11","125","101","0","11",
"1500000US150030056001","Block Group 1, Census Tract 56, Honolulu County, Hawaii","3318","734","3318","734","733","109","245","83","19","19","226","84","488","112","93","66","395","113","255","93","0","11","77","73","0","11","799","209","799","209","0","11","0","11","74","72","322","198","348","189","0","11","23","33","312","136","0","11","375","215","0","11",
"1500000US150030056002","Block Group 2, Census Tract 56, Honolulu County, Hawaii","873","375","873","375","247","79","147","57","40","47","107","47","100","60","23","27","77","53","141","72","0","11","0","11","0","11","238","144","238","144","0","11","0","11","29","36","19","26","27","28","42","57","11","17","90","114","0","11","29","43","0","11",
"1500000US150030056003","Block Group 3, Census Tract 56, Honolulu County, Hawaii","1605","347","1553","343","665","116","336","103","105","60","231","90","329","104","183","82","146","75","257","92","0","11","27","34","0","11","249","151","240","151","0","11","9","14","41","66","67","84","38","37","0","11","0","11","156","163","0","11","53","67","52","44",
"1500000US150030056004","Block Group 4, Census Tract 56, Honolulu County, Hawaii","1056","376","1056","376","287","86","99","46","4","7","95","46","188","82","48","42","140","79","161","61","0","11","11","18","0","11","286","161","245","159","19","28","22","31","19","29","35","55","39","61","0","11","17","28","15","25","0","11","186","120","0","11",
"1500000US150030057001","Block Group 1, Census Tract 57, Honolulu County, Hawaii","1447","379","909","215","504","99","267","74","80","44","187","71","237","81","134","70","103","51","145","55","7","12","34","30","0","11","83","67","83","67","0","11","0","11","0","11","36","33","14","21","0","11","0","11","35","56","21","32","30","32","538","344",
"1500000US150030057002","Block Group 2, Census Tract 57, Honolulu County, Hawaii","1193","316","1153","310","443","98","285","91","167","82","118","53","158","55","77","38","81","44","140","52","0","11","9","14","10","15","264","119","264","119","0","11","0","11","125","108","0","11","19","32","0","11","47","40","26","27","6","12","64","59","40","32",
"1500000US150030058001","Block Group 1, Census Tract 58, Honolulu County, Hawaii","868","279","868","279","348","104","125","76","30","48","95","58","223","100","48","33","175","96","110","71","0","11","19","30","0","11","307","132","307","132","0","11","0","11","53","60","0","11","9","14","0","11","12","19","0","11","0","11","10","16","0","11",
"1500000US150030058002","Block Group 2, Census Tract 58, Honolulu County, Hawaii","2213","335","2213","335","693","96","328","102","10","16","318","101","365","110","40","46","325","109","335","107","0","11","46","48","0","11","566","176","517","164","24","37","25","38","46","37","102","88","101","66","33","53","23","26","141","147","0","11","127","107","0","11",
"1500000US150030059001","Block Group 1, Census Tract 59, Honolulu County, Hawaii","2363","360","672","184","182","45","94","38","4","6","90","37","88","37","21","21","67","32","75","31","0","11","20","17","0","11","242","91","242","91","0","11","0","11","0","11","29","32","62","66","15","24","0","11","24","29","0","11","23","23","1691","359",
"1500000US150030059002","Block Group 2, Census Tract 59, Honolulu County, Hawaii","1168","225","1168","225","382","58","181","50","60","29","121","45","201","58","0","11","201","58","151","54","7","13","39","34","6","9","306","116","306","116","0","11","0","11","22","22","92","66","29","23","0","11","5","8","51","37","0","11","78","55","0","11",
"1500000US150030060001","Block Group 1, Census Tract 60, Honolulu County, Hawaii","1697","484","1557","462","402","91","112","56","30","38","82","43","290","106","9","14","281","105","153","70","0","11","26","27","0","11","641","255","633","254","0","11","8","14","25","41","74","68","31","37","21","23","0","11","68","62","0","11","116","120","140","118",
"1500000US150030060002","Block Group 2, Census Tract 60, Honolulu County, Hawaii","2870","958","2858","957","451","95","148","70","33","46","115","57","303","87","9","14","294","85","256","98","0","11","0","11","0","11","658","235","658","235","0","11","0","11","336","223","150","117","174","118","0","11","94","67","633","474","0","11","106","78","12","10",
"1500000US150030060003","Block Group 3, Census Tract 60, Honolulu County, Hawaii","1903","432","1886","433","384","83","148","62","0","11","148","62","236","90","7","11","229","89","233","80","0","11","29","26","0","11","682","214","655","214","27","27","0","11","127","86","54","48","91","88","0","11","48","50","94","70","0","11","144","100","17","40",
"1500000US150030061001","Block Group 1, Census Tract 61, Honolulu County, Hawaii","1697","357","1627","358","359","61","154","54","0","11","154","54","205","60","21","23","184","58","146","46","0","11","18","27","0","11","452","154","439","153","0","11","13","14","206","114","100","69","42","37","12","21","75","49","68","38","0","11","149","108","70","62",
"1500000US150030061002","Block Group 2, Census Tract 61, Honolulu County, Hawaii","2492","539","2492","539","476","70","210","73","22","17","188","74","266","64","16","16","250","64","231","70","0","11","14","20","0","11","731","224","725","223","0","11","6","9","190","92","90","58","109","69","8","12","55","42","341","164","0","11","247","215","0","11",
"1500000US150030062011","Block Group 1, Census Tract 62.01, Honolulu County, Hawaii","2369","483","2308","472","512","85","240","91","0","11","240","91","272","78","0","11","272","78","216","72","0","11","85","62","0","11","490","153","461","155","0","11","29","46","139","89","150","104","120","78","14","23","64","53","362","161","0","11","156","97","61","101",
"1500000US150030062012","Block Group 2, Census Tract 62.01, Honolulu County, Hawaii","2653","657","2600","653","651","99","258","85","55","31","203","79","393","92","102","63","291","83","227","79","0","11","39","39","0","11","955","280","943","282","12","19","0","11","349","258","9","15","54","44","45","56","62","67","66","61","0","11","143","118","53","74",
"1500000US150030062013","Block Group 3, Census Tract 62.01, Honolulu County, Hawaii","580","305","580","305","162","58","95","54","15","17","80","53","67","48","18","29","49","38","112","51","0","11","0","11","0","11","146","113","146","113","0","11","0","11","0","11","32","40","42","24","0","11","0","11","69","99","0","11","17","20","0","11",
"1500000US150030062014","Block Group 4, Census Tract 62.01, Honolulu County, Hawaii","821","427","821","427","187","66","22","18","15","14","7","11","165","67","22","23","143","72","46","51","0","11","0","11","0","11","236","171","236","171","0","11","0","11","68","73","95","117","23","36","0","11","0","11","166","195","0","11","0","11","0","11",
"1500000US150030062021","Block Group 1, Census Tract 62.02, Honolulu County, Hawaii","1444","305","1444","305","368","42","124","45","23","22","101","44","244","48","51","30","193","49","138","54","0","11","18","19","0","11","582","166","566","162","16","20","0","11","195","109","25","25","14","22","13","20","21","23","54","38","0","11","16","13","0","11",
"1500000US150030063011","Block Group 1, Census Tract 63.01, Honolulu County, Hawaii","1302","358","1234","353","305","55","128","37","29","18","99","35","177","53","35","34","142","46","183","51","0","11","0","11","0","11","285","108","267","103","0","11","18","21","90","70","17","17","24","22","0","11","30","22","230","221","0","11","70","55","68","46",
"1500000US150030063012","Block Group 2, Census Tract 63.01, Honolulu County, Hawaii","1765","649","1765","649","307","60","160","53","10","10","150","52","147","52","4","7","143","52","146","41","0","11","25","35","0","11","308","135","308","135","0","11","0","11","128","64","129","120","90","80","29","33","9","12","442","395","0","11","152","92","0","11",
"1500000US150030063013","Block Group 3, Census Tract 63.01, Honolulu County, Hawaii","1321","415","1321","415","223","59","139","54","0","11","139","54","84","42","10","11","74","40","151","52","0","11","6","8","0","11","273","97","273","97","0","11","0","11","171","92","151","110","44","28","4","7","32","34","255","164","0","11","11","12","0","11",
"1500000US150030063021","Block Group 1, Census Tract 63.02, Honolulu County, Hawaii","2954","411","2866","412","593","45","220","70","25","30","195","65","373","71","42","39","331","69","365","68","0","11","17","26","0","11","1189","288","1167","289","22","25","0","11","315","140","41","32","73","48","7","10","67","45","178","139","0","11","21","23","88","72",
"1500000US150030064011","Block Group 1, Census Tract 64.01, Honolulu County, Hawaii","2285","302","2233","300","411","39","153","53","1","5","152","53","258","52","21","17","237","53","228","58","0","11","13","14","0","11","674","149","669","146","5","8","0","11","270","152","162","55","73","30","12","22","94","56","148","92","0","11","148","85","52","38",
"1500000US150030064021","Block Group 1, Census Tract 64.02, Honolulu County, Hawaii","1870","570","1870","570","437","106","187","84","10","15","177","84","250","90","59","55","191","75","237","89","0","11","30","34","0","11","449","174","437","174","12","19","0","11","117","74","63","71","66","42","22","37","39","44","314","215","0","11","96","114","0","11",
"1500000US150030064022","Block Group 2, Census Tract 64.02, Honolulu County, Hawaii","2635","634","2500","632","556","105","336","106","35","45","301","104","220","92","11","17","209","91","322","91","0","11","17","27","0","11","703","274","687","270","0","11","16","28","99","90","90","82","78","65","26","40","49","44","250","218","0","11","310","279","135","114",
