"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N","P5_011N","P5_012N","P5_013N","P5_014N","P5_015N","P5_016N","P5_017N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Not Hispanic or Latino:"," !!Total:!!Not Hispanic or Latino:!!White alone"," !!Total:!!Not Hispanic or Latino:!!Black or African American alone"," !!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone"," !!Total:!!Not Hispanic or Latino:!!Asian alone"," !!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Not Hispanic or Latino:!!Some Other Race alone"," !!Total:!!Not Hispanic or Latino:!!Two or More Races"," !!Total:!!Hispanic or Latino:"," !!Total:!!Hispanic or Latino:!!White alone"," !!Total:!!Hispanic or Latino:!!Black or African American alone"," !!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone"," !!Total:!!Hispanic or Latino:!!Asian alone"," !!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Hispanic or Latino:!!Some Other Race alone"," !!Total:!!Hispanic or Latino:!!Two or More Races",
"1000000US150010216072007","Block 2007, Block Group 2, Census Tract 216.07, Hawaii County, Hawaii","28","28","18","0","0","8","1","0","1","0","0","0","0","0","0","0","0",
"1000000US150010216072008","Block 2008, Block Group 2, Census Tract 216.07, Hawaii County, Hawaii","235","189","105","2","0","34","10","0","38","46","3","0","0","2","0","17","24",
"1000000US150010216072009","Block 2009, Block Group 2, Census Tract 216.07, Hawaii County, Hawaii","80","76","48","0","0","6","0","0","22","4","0","0","1","0","0","0","3",
"1000000US150010216073000","Block 3000, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","46","41","26","4","0","3","0","0","8","5","2","0","0","0","0","1","2",
"1000000US150010216073001","Block 3001, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","26","21","6","0","0","3","3","0","9","5","1","0","0","1","0","0","3",
"1000000US150010216073002","Block 3002, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","84","79","54","0","0","8","0","0","17","5","1","0","0","0","0","0","4",
"1000000US150010216073003","Block 3003, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","53","48","34","0","0","6","0","0","8","5","0","0","0","0","0","0","5",
"1000000US150010216073004","Block 3004, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","34","27","16","0","0","0","3","0","8","7","2","0","0","0","0","3","2",
"1000000US150010216073005","Block 3005, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","124","115","87","0","0","12","8","0","8","9","0","0","0","4","0","1","4",
"1000000US150010216073006","Block 3006, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","67","58","38","3","0","6","1","0","10","9","0","0","0","0","0","3","6",
"1000000US150010216073007","Block 3007, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","492","444","225","1","0","108","51","6","53","48","8","0","0","3","0","8","29",
"1000000US150010216073008","Block 3008, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","102","88","25","0","3","46","2","0","12","14","0","0","0","0","0","0","14",
"1000000US150010216073009","Block 3009, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","174","155","42","1","0","61","29","0","22","19","4","0","0","3","0","4","8",
"1000000US150010216073010","Block 3010, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","116","83","32","2","2","18","14","1","14","33","3","0","0","0","5","15","10",
"1000000US150010216073011","Block 3011, Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","180","172","105","0","0","11","26","0","30","8","2","0","0","0","0","0","6",
"1000000US150010216081000","Block 1000, Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","95","92","77","4","0","3","4","0","4","3","0","0","0","0","0","0","3",
"1000000US150010216081001","Block 1001, Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010216081002","Block 1002, Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010216081003","Block 1003, Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","89","78","51","0","0","8","2","0","17","11","1","0","3","0","0","2","5",
"1000000US150010216081004","Block 1004, Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","44","40","24","4","0","3","6","0","3","4","0","0","0","0","0","2","2",
"1000000US150010216081005","Block 1005, Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","156","146","96","4","1","18","7","0","20","10","1","0","0","0","0","3","6",
"1000000US150010216081006","Block 1006, Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","62","58","37","0","0","2","0","0","19","4","0","0","0","0","0","0","4",
"1000000US150010216081007","Block 1007, Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010216081008","Block 1008, Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010216081009","Block 1009, Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","31","27","3","5","2","1","2","0","14","4","1","0","0","2","0","0","1",
"1000000US150010216082000","Block 2000, Block Group 2, Census Tract 216.08, Hawaii County, Hawaii","83","78","34","0","0","6","3","0","35","5","0","0","0","0","1","3","1",
"1000000US150010216082001","Block 2001, Block Group 2, Census Tract 216.08, Hawaii County, Hawaii","263","250","115","0","3","64","28","0","40","13","0","0","0","0","0","0","13",
"1000000US150010216082002","Block 2002, Block Group 2, Census Tract 216.08, Hawaii County, Hawaii","78","62","32","0","0","7","5","0","18","16","3","0","0","0","0","3","10",
"1000000US150010216082003","Block 2003, Block Group 2, Census Tract 216.08, Hawaii County, Hawaii","125","111","40","0","0","18","19","0","34","14","2","0","0","1","0","4","7",
"1000000US150010216082004","Block 2004, Block Group 2, Census Tract 216.08, Hawaii County, Hawaii","39","37","4","0","0","16","4","0","13","2","1","0","0","0","0","0","1",
"1000000US150010216082005","Block 2005, Block Group 2, Census Tract 216.08, Hawaii County, Hawaii","102","86","9","0","0","12","25","5","35","16","2","0","0","0","0","5","9",
"1000000US150010216082006","Block 2006, Block Group 2, Census Tract 216.08, Hawaii County, Hawaii","40","29","13","0","0","6","2","0","8","11","3","0","0","0","0","3","5",
"1000000US150010216083000","Block 3000, Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","58","51","30","1","0","3","3","0","14","7","0","0","1","0","0","4","2",
"1000000US150010216083001","Block 3001, Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","1380","1231","712","15","6","171","107","6","214","149","21","0","1","6","9","62","50",
"1000000US150010216083002","Block 3002, Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010216083003","Block 3003, Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","67","62","36","0","2","8","0","0","16","5","0","0","0","0","3","1","1",
"1000000US150010216083004","Block 3004, Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","149","143","41","0","0","71","16","0","15","6","0","0","0","3","0","2","1",
"1000000US150010216083005","Block 3005, Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","57","51","21","0","0","20","4","0","6","6","0","0","1","0","1","2","2",
"1000000US150010216083006","Block 3006, Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","120","107","40","0","0","22","22","0","23","13","2","0","0","2","0","0","9",
"1000000US150010216083007","Block 3007, Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","160","142","38","3","0","49","26","1","25","18","3","0","0","3","2","4","6",
"1000000US150010216083008","Block 3008, Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","65","58","35","0","4","2","12","0","5","7","2","0","0","0","0","1","4",
"1000000US150010216083009","Block 3009, Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","25","15","1","0","0","2","0","2","10","10","0","0","2","0","3","2","3",
"1000000US150010216084000","Block 4000, Block Group 4, Census Tract 216.08, Hawaii County, Hawaii","142","132","101","2","0","18","0","0","11","10","1","0","0","0","1","2","6",
"1000000US150010216084001","Block 4001, Block Group 4, Census Tract 216.08, Hawaii County, Hawaii","402","366","241","0","0","58","15","5","47","36","15","0","0","4","1","1","15",
"1000000US150010217051000","Block 1000, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","18","16","5","0","0","0","0","0","11","2","1","0","1","0","0","0","0",
"1000000US150010217051001","Block 1001, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217051002","Block 1002, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","17","13","5","0","0","4","1","0","3","4","1","0","0","0","1","0","2",
"1000000US150010217051003","Block 1003, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","17","17","0","0","0","5","3","0","9","0","0","0","0","0","0","0","0",
"1000000US150010217051004","Block 1004, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217051005","Block 1005, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217051006","Block 1006, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217051007","Block 1007, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217051008","Block 1008, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217051009","Block 1009, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","32","29","6","0","0","2","0","0","21","3","0","0","0","0","0","0","3",
"1000000US150010217051010","Block 1010, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217051011","Block 1011, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","118","94","17","0","3","23","9","0","42","24","1","1","1","0","0","0","21",
"1000000US150010217051012","Block 1012, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","519","470","135","1","0","99","74","2","159","49","4","0","1","1","6","6","31",
"1000000US150010217051013","Block 1013, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217051014","Block 1014, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","121","106","11","0","2","49","7","0","37","15","1","0","5","0","0","0","9",
"1000000US150010217051015","Block 1015, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","475","418","107","0","1","90","63","1","156","57","7","0","0","0","10","8","32",
"1000000US150010217051016","Block 1016, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","772","712","196","0","0","135","113","5","263","60","6","0","0","0","5","13","36",
"1000000US150010217051017","Block 1017, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","82","69","30","0","0","11","6","0","22","13","0","0","0","5","5","0","3",
"1000000US150010217051018","Block 1018, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","91","73","23","1","0","11","0","0","38","18","3","0","0","7","0","0","8",
"1000000US150010217051019","Block 1019, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","99","78","9","0","0","21","1","0","47","21","1","1","0","0","4","0","15",
"1000000US150010217051020","Block 1020, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","20","19","1","2","4","0","2","0","10","1","0","0","0","0","0","0","1",
"1000000US150010217051021","Block 1021, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","6","6","0","0","0","0","4","0","2","0","0","0","0","0","0","0","0",
"1000000US150010217051022","Block 1022, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","359","339","175","0","0","47","19","0","98","20","0","0","1","0","0","3","16",
"1000000US150010217051023","Block 1023, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","59","44","20","0","0","0","3","2","19","15","4","0","0","1","2","0","8",
"1000000US150010217051024","Block 1024, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","62","53","8","0","0","7","15","0","23","9","0","0","0","3","1","0","5",
"1000000US150010217051025","Block 1025, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","122","101","24","0","0","15","22","4","36","21","4","0","3","0","1","3","10",
"1000000US150010217051026","Block 1026, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","26","25","18","0","0","3","3","1","0","1","0","0","0","0","0","0","1",
"1000000US150010217051027","Block 1027, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","7","6","0","0","0","0","6","0","0","1","0","0","0","0","0","0","1",
"1000000US150010217051028","Block 1028, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217051029","Block 1029, Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217052000","Block 2000, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","36","27","9","0","1","0","3","3","11","9","0","0","0","0","0","0","9",
"1000000US150010217052001","Block 2001, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","335","310","119","3","3","29","57","2","97","25","5","0","0","0","2","2","16",
"1000000US150010217052002","Block 2002, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217052003","Block 2003, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217052004","Block 2004, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","212","200","116","0","0","23","16","0","45","12","0","0","1","0","0","3","8",
"1000000US150010217052005","Block 2005, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","84","78","38","0","0","17","0","0","23","6","0","0","0","0","0","4","2",
"1000000US150010217052006","Block 2006, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","108","92","34","0","0","9","11","2","36","16","5","0","0","0","0","0","11",
"1000000US150010217052007","Block 2007, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","147","133","78","2","0","15","8","1","29","14","0","2","0","1","0","0","11",
"1000000US150010217052008","Block 2008, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","205","193","114","0","0","14","13","1","51","12","1","0","0","2","5","0","4",
"1000000US150010217052009","Block 2009, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217052010","Block 2010, Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","55","51","21","0","0","10","2","3","15","4","1","0","0","0","0","0","3",
"1000000US150010217053000","Block 3000, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","37","35","7","0","0","7","10","0","11","2","0","0","0","0","0","0","2",
"1000000US150010217053001","Block 3001, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","4","2","0","0","0","0","1","0","1","2","0","0","0","0","0","0","2",
"1000000US150010217053002","Block 3002, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","105","102","35","1","0","17","4","5","40","3","0","0","0","0","0","0","3",
"1000000US150010217053003","Block 3003, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","79","76","30","0","1","19","4","0","22","3","1","1","0","0","0","0","1",
"1000000US150010217053004","Block 3004, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","32","31","0","0","0","0","11","0","20","1","0","0","0","0","1","0","0",
"1000000US150010217053005","Block 3005, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","177","154","81","0","0","37","19","0","17","23","2","0","1","2","0","4","14",
"1000000US150010217053006","Block 3006, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","133","125","55","0","0","28","15","3","24","8","0","0","0","0","0","2","6",
"1000000US150010217053007","Block 3007, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150010217053008","Block 3008, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","98","97","43","0","1","17","11","0","25","1","0","0","0","1","0","0","0",
"1000000US150010217053009","Block 3009, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","17","13","3","0","0","0","0","0","10","4","0","0","0","0","0","0","4",
"1000000US150010217053010","Block 3010, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","41","38","14","0","0","3","4","2","15","3","0","0","0","0","0","0","3",
"1000000US150010217053011","Block 3011, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","79","65","29","0","0","16","12","1","7","14","0","0","0","3","1","0","10",
"1000000US150010217053012","Block 3012, Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","175","172","83","0","0","32","7","0","50","3","2","0","0","0","1","0","0",
