X,Y,OBJECTID,ENABLED,ANCILLARYROLE,SEWERID,BASINID,PROJECTID,STATUS,OWNER,DATEINSTALLED,DATEDIGITIZED,DATEMODIFIED,ADDRESS,TANKCAPACITY,GLOBALID,PUMPTYPE,TMK,LPPUMPSUBTYPE,NO_PUMPS,NEIGHBORHOOD,GROUNDELEV
-157.927608618,21.6492651790001,829,1,0,4102698,LA,0,ACT,LIC,2007/10/11 00:00:00+00,2015/02/02 14:57:36+00,2021/03/02 11:22:21+00,55-620 Moana St,265,{4EE614FF-BCC6-4D90-832F-838F613FD085},LP,55016011,1,1,LAIE,
-157.921798138,21.645591977,830,1,0,4102779,LA,0,ACT,LIC,2008/06/09 00:00:00+00,2015/02/26 09:46:09+00,2021/03/02 11:22:21+00,55-444A IOSEPA ST,265,{C7BDB485-6F67-4712-9C11-90A71718A31B},LP,55014036,1,1,LAIE,
-157.927911004,21.648989767,831,1,0,4102988,LA,0,ACT,LIC,,2015/06/23 14:22:13+00,2021/03/02 11:22:21+00,55-618 MOANA ST,118,{D5DF6B00-E476-40B5-9BB7-159C0A0712E3},LP,55016012,1,1,LAIE,
-157.927515945,21.648912286,832,1,0,4102996,LA,0,ACT,LIC,,2015/06/23 14:37:57+00,2021/03/02 11:22:21+00,55-618 MOANA ST,118,{1A3022C1-321F-463C-9003-4B61EF0AC3B3},LP,55016012,1,1,LAIE,
-157.920102948,21.646744837,833,1,0,4103194,LA,0,ACT,LIC,,2015/09/18 15:56:57+00,2021/03/02 11:22:21+00,55-501 KAM HWY,118,{8F4C03E3-EBB2-4960-A6EA-AE6834B32E40},LP,55011006,1,1,LAIE,
-157.861977948,21.3093014200001,834,1,0,4103228,SI,7286,ACT,PVT,,2015/10/09 11:01:27+00,2023/02/24 11:00:22+00,Fort St Mall Satellite City Hall,,{F8FA8BD0-6FB4-4704-8921-AFCE0FC78BF0},LP,,1,2,DOWNTOWN,
-157.841805337,21.288235995,835,1,0,4103392,SI,7306,ACT,PVT,1995/06/30 00:00:00+00,2015/12/10 09:39:16+00,2023/02/24 11:00:22+00,1599 ALA MOANA BLVD,,{4FBE3B88-9B96-40A0-91E8-1603B6BDE869},LP,23037006,1,,ALA MOANA,
-157.930030102,21.6497785120001,836,1,0,4103582,LA,0,ACT,LIC,2013/04/24 00:00:00+00,2016/01/26 12:21:26+00,2021/03/02 11:22:21+00,55-89 LANIHULI ST,265,{CC141EEC-8094-4521-9B97-3B2A8C0F4EE7},LP,55017010,1,1,LAIE,
-157.926943611,21.649739159,837,1,0,4103812,LA,0,ACT,LIC,2011/04/06 00:00:00+00,2016/08/10 10:35:30+00,2021/03/02 11:22:21+00,55-630 IOSEPA ST,265,{5353DC33-52A8-4AD0-B8E4-2A04B3A0069B},LP,55015038,1,1,LAIE,
-157.927338538,21.647309896,838,1,0,4103820,LA,0,ACT,LIC,2015/10/14 00:00:00+00,2016/08/12 14:41:05+00,2021/03/02 11:22:21+00,55-556 MOANA ST,265,{79C9E0DD-42A5-4AC5-981E-0D491B2EE341},LP,55012100,1,1,LAIE,
-157.92365392,21.6474935690001,839,1,0,4103827,LA,0,ACT,LIC,2013/04/08 00:00:00+00,2016/08/17 14:25:30+00,2021/03/02 11:22:21+00,55-485 PALEKANA ST,265,{4F07F191-3628-4A71-8E35-4512F7E45C47},LP,55013071,1,1,LAIE,
-157.923201828,21.6471747580001,840,1,0,4103833,LA,0,ACT,LIC,2015/12/12 00:00:00+00,2016/08/22 09:44:08+00,2021/03/02 11:22:21+00,55-479 PALEKANA ST,265,{138F066D-ACB4-4C8A-9113-E74A7E71B302},LP,55013072,1,1,LAIE,
-157.922706086,21.648349411,841,1,0,4103839,LA,0,ACT,LIC,,2016/08/22 12:45:11+00,2021/03/02 11:22:22+00,55-555 KAM HWY,118,{C37A8A71-BD56-42B1-807A-74DD2E172CEC},LP,55003202,1,1,LAIE,
-157.926396576,21.646885035,842,1,0,4104369,LA,0,ACT,LIC,,2017/06/06 14:03:47+00,2021/03/02 11:22:22+00,55-539A MOANA ST,265,{CDEDB26F-2009-40D4-9E25-1504F50349A0},LP,55012049,1,1,LAIE,
-157.92401729,21.6457683520001,843,1,0,4104375,LA,0,ACT,LIC,,2017/06/06 14:41:54+00,2021/03/02 11:22:22+00,55-484 IOSEPA St,118,{48EB8158-6AB4-42DE-991F-9B9814B6CB9A},LP,55013047,1,1,LAIE,
-157.894746689,21.3318392150001,844,1,0,4104345,SI,0,ACT,PVT,,2017/06/05 15:32:36+00,2019/12/20 13:57:09+00,2685 N NIMITZ,,{632AFBEE-6A8A-4551-B815-AA206CF3BA18},IPS,11003004,1,1,AIRPORT,0
-157.923880032,21.6476003170001,845,1,0,4104381,LA,0,ACT,LIC,,2017/06/06 14:52:47+00,2021/03/02 11:22:22+00,55-491A PALEKANA ST,265,{B6351761-EDA4-4F5C-9879-AD851FE8631B},LP,55013070,1,1,LAIE,
-157.91956088,21.6376023890001,846,1,0,4104406,LA,0,ACT,LIC,2015/03/19 00:00:00+00,2017/06/13 08:47:08+00,2021/03/02 11:22:22+00,55-329 KAM HWY,265,{0B69356B-7C51-4B60-867C-5DAE67D6CE54},LP,55002057,1,1,LAIE,
-157.980336345,21.397013089,847,1,0,4105905,HN,7441,ACT,PVT,2017/01/26 00:00:00+00,2018/01/10 15:26:33+00,2023/02/24 11:12:52+00,249 KAM HWY,,{C45DD9BA-34DA-4C36-80E4-F18E0F8790AB},LP,96003014,1,,PEARL CITY,31
-157.923512612,21.6446273330001,848,1,0,4111246,LA,0,ACT,CITY,,2018/03/27 08:28:23+00,2021/03/02 11:22:22+00,55-461 NANILOA LP,118,{A945BF92-ECB5-4F86-8D0D-E61669EB0C3C},LP,55013006,1,1,Koolauloa,
-157.932729401,21.3795820080001,849,1,0,4111364,HN,0,ACT,CITY,2016/01/15 00:00:00+00,2018/04/16 08:55:47+00,2019/11/12 13:56:21+00,49 KINOOLE PLACE,265,{8C1C2AC6-696E-4D40-9455-BD6BFC957592},LP,99040043,1,2,Aiea,
-157.926505907,21.64964202,850,1,0,4111707,LA,0,ACT,CITY,,2018/05/16 14:04:13+00,2021/07/20 14:17:26+00,55-620 IOSEPA ST,,{046CB616-3DFA-4109-A217-8ACF4C76DDDE},LP,55015013,1,1,Koolauloa,
-157.837058989,21.444959023,851,1,0,4115744,KK,7508,ACT,PVT,2018/05/10 00:00:00+00,2018/08/08 13:37:01+00,2018/10/05 09:53:12+00,439 AHUIMANU RD,,{AD211193-1D01-4832-8560-0FC4A630BB38},IPS,47055127,1,,Kahaluu,83.8
-157.925922067,21.647460218,852,1,0,4117153,LA,0,ACT,CITY,2008/05/22 00:00:00+00,2018/09/26 10:22:43+00,2018/10/05 09:53:12+00,55-164 PUUAHI ST,265,{E7678F40-9442-40D1-B747-0D3653169244},LP,55012111,1,1,Laie,
-157.795591338,21.257945272,853,1,0,4117162,SI,7531,ACT,PVT,2018/05/25 00:00:00+00,2018/09/27 09:30:39+00,2019/11/07 12:45:39+00,220 Kaikuono Pl,516,{F4C57A04-2EA6-493B-A82B-9F1B6219E3E8},LP,31040062,1,2,Diamond Head,66
-157.920138872,21.645516695,854,1,0,4117264,LA,0,ACT,CITY,2017/07/13 00:00:00+00,2018/10/05 09:28:27+00,2021/07/20 14:17:27+00,55-480 KAM HWY,,{1EAFE38A-12F7-4C33-8CD1-505CB4998C55},LP,55014011,1,1,Laie,
-157.922834743,21.6449302120001,855,1,0,4117256,LA,0,ACT,CITY,2017/09/14 00:00:00+00,2018/10/04 15:49:25+00,2021/07/20 14:17:27+00,55-456 MOANA ST,,{14A887E0-B8A9-4B3A-9161-7B4952DF19FF},LP,55013018,1,1,Laie,
-157.920437105,21.6460626260001,856,1,0,4117276,LA,0,ACT,CITY,2017/09/26 00:00:00+00,2018/10/05 10:20:37+00,2021/07/20 14:17:27+00,55-490 KAM HWY,,{E92319E9-3BA9-4D39-B0A1-09DE7DBC54C8},LP,55014009,1,1,Laie,
-157.923009882,21.644952142,857,1,0,4117262,LA,0,ACT,CITY,2017/09/14 00:00:00+00,2018/10/05 08:39:13+00,2021/07/20 14:17:27+00,55-458 MOANA ST,,{41470FC0-75AB-4885-83EC-AE69B02552B7},LP,55013017,1,1,Laie,
-157.922811229,21.6449282890001,858,1,0,4117261,LA,0,ACT,CITY,2017/09/14 00:00:00+00,2018/10/05 08:28:39+00,2021/07/20 14:17:27+00,55-456 MOANA ST,,{6F7F726B-A106-40D2-AC81-82D73E6504DE},LP,55013018,1,1,Laie,
-157.923032333,21.644955151,859,1,0,4117251,LA,0,ACT,CITY,2017/09/14 00:00:00+00,2018/10/04 15:26:55+00,2021/07/20 14:17:27+00,55-458 MOANA ST,,{D75DA8B4-966A-492F-80DD-450257B3B345},LP,55013017,1,1,Laie,
-157.919916137,21.645554686,860,1,0,4117263,LA,0,ACT,CITY,2017/07/13 00:00:00+00,2018/10/05 09:27:55+00,2021/07/20 14:17:27+00,55-480 KAM HWY,,{61BB6911-13E5-44D2-8552-DA4E2BA74840},LP,55014011,1,1,Laie,
-157.920234204,21.6462237850001,861,1,0,4117273,LA,0,ACT,CITY,2017/09/26 00:00:00+00,2018/10/05 10:16:30+00,2021/07/20 14:17:27+00,55-490 KAM HWY,,{FAE4178F-D6AE-4D91-82B1-A09F7F585591},LP,55014009,1,1,Laie,
-157.920856335,21.645668673,862,1,0,4117422,LA,0,ACT,CITY,2018/01/22 00:00:00+00,2018/10/22 15:12:07+00,2018/10/22 15:40:40+00,55-431 IOSEPA ST,265,{C3200B85-34BC-4CC3-BBE1-707ADBA6F410},LP,55014022,1,1,Laie,
-157.920067834,21.648351189,863,1,0,4117417,LA,0,ACT,CITY,2017/07/26 00:00:00+00,2018/10/22 14:47:48+00,2018/10/22 15:40:40+00,55-141 NAUPAKA ST,265,{7485DF0F-A826-43B1-ACFE-B2A088E84887},LP,55011044,1,1,Laie,
-157.91689501,21.6481223210001,864,1,0,4117400,LA,0,ACT,CITY,2017/06/07 00:00:00+00,2018/10/22 13:10:46+00,2018/10/22 14:40:49+00,55-84 NAUPAKA ST,265,{748B07C5-7792-403A-9D85-30BF490ADB67},LP,55010027,1,1,Laie,
-157.922853576,21.645241825,865,1,0,4117395,LA,0,ACT,CITY,2017/07/20 00:00:00+00,2018/10/22 10:54:48+00,2018/10/22 14:40:49+00,55-455 MOANA ST,265,{0D11319C-7C39-4510-9A37-6E61834DC929},LP,55013033,1,1,Laie,
-157.923058423,21.6452344730001,866,1,0,4117388,LA,0,ACT,CITY,2017/06/30 00:00:00+00,2018/10/22 10:02:41+00,2018/10/22 14:40:50+00,55/459 MOANA ST,265,{8140D3A4-757C-4F4A-851B-FB87060C8C78},LP,55013032,1,1,Laie,
-157.923625609,21.645341579,867,1,0,4117370,LA,0,ACT,CITY,2016/03/02 00:00:00+00,2018/10/19 13:46:49+00,2018/10/19 14:47:30+00,55-471 MOANA ST,265,{753506BF-A20C-4EB4-A78E-8F870F5E3269},LP,55013029,1,1,Laie,
-157.920837808,21.6456335560001,868,1,0,4117423,LA,0,ACT,CITY,2018/01/22 00:00:00+00,2018/10/22 15:14:28+00,2018/10/22 15:40:41+00,55-431 IOSEPA ST,265,{51F7618D-2BA2-4C23-A563-316382D2B836},LP,55014022,1,1,Laie,
-157.923078682,21.645238749,869,1,0,4117389,LA,0,ACT,CITY,2017/06/30 00:00:00+00,2018/10/22 10:02:48+00,2018/10/22 14:40:50+00,55-459 MOANA ST,265,{701A629B-D574-489B-823D-5F8604BE55E8},LP,55013032,1,1,Laie,
-157.928801711,21.6505606170001,870,1,0,4117362,LA,0,ACT,CITY,2016/06/01 00:00:00+00,2018/10/19 10:31:45+00,2018/10/19 10:34:07+00,55-649 NANILOA LP,265,{5E77FD39-415B-483C-ADB9-33FF72A7DBDA},LP,55016020,1,1,Laie,
-157.930569116,21.651483193,871,1,0,4117412,LA,0,ACT,CITY,2017/10/10 00:00:00+00,2018/10/22 14:13:09+00,2018/10/22 14:34:43+00,55-121 POOHAILI ST,265,{459D8FFA-7E0E-47BE-AD5E-D833E06343AE},LP,55017065,1,1,Laie,
-157.923257809,21.6452448420001,872,1,0,4117382,LA,0,ACT,CITY,2017/06/30 00:00:00+00,2018/10/22 09:23:09+00,2018/10/22 14:40:50+00,55-463 MOANA ST,265,{8F672094-7660-4EF5-9562-CC5C58E35828},LP,55013107,1,1,Laie,
-157.922829466,21.645238399,873,1,0,4117394,LA,0,ACT,CITY,2017/07/20 00:00:00+00,2018/10/22 10:54:37+00,2018/10/22 14:40:50+00,55-455 MOANA ST,265,{147438C4-4316-4E9B-8C3B-DF4E6AEF009D},LP,55013033,1,1,Laie,
-157.923279472,21.6452465400001,874,1,0,4117383,LA,0,ACT,CITY,2017/06/30 00:00:00+00,2018/10/22 09:23:18+00,2018/10/22 14:40:50+00,55-463 MOANA ST,265,{19CC53EE-F894-48BD-93F5-C576922E5FA5},LP,55013107,1,1,Laie,
-157.923501429,21.644991889,875,1,0,4117364,LA,0,ACT,CITY,2016/03/02 00:00:00+00,2018/10/19 10:57:35+00,2018/10/19 14:47:30+00,55-466 MOANA ST,265,{41B6FE8C-3DD0-448D-B34E-D4F56697B729},LP,55013015,1,1,Laie,
-157.920434951,21.6464711720001,876,1,0,4117406,LA,0,ACT,CITY,2017/10/10 00:00:00+00,2018/10/22 13:48:45+00,2018/10/22 14:40:49+00,55-502 KAM HWY,265,{0E24690D-CD92-4CD6-AA12-0FF210A3ACCF},LP,55014007,1,1,Laie,
-157.920622796,21.6462809290001,877,1,0,4117407,LA,0,ACT,CITY,2017/10/10 00:00:00+00,2018/10/22 13:48:57+00,2018/10/22 14:40:49+00,55-502 KAM HWY,265,{9E0BAEA9-84AB-4562-A951-8EB5189098D8},LP,55014007,1,1,Laie,
-157.927854748,21.6492504550001,878,1,0,4117377,LA,0,ACT,CITY,2016/08/18 00:00:00+00,2018/10/19 14:21:56+00,2018/10/19 14:47:30+00,55-622 MOANA ST,265,{3025FF16-A180-44A6-9C48-29A1CF43EA49},LP,55016010,1,1,Laie,
-157.923497265,21.6450190460001,879,1,0,4117363,LA,0,ACT,CITY,2016/03/02 00:00:00+00,2018/10/19 10:57:26+00,2018/10/19 14:47:30+00,55-466 MOANA ST,265,{ABAC62DF-6421-4AFE-909C-D2A094433612},LP,55013015,1,1,Laie,
-157.923623226,21.6453633780001,880,1,0,4117371,LA,0,ACT,CITY,2016/03/02 00:00:00+00,2018/10/19 13:46:56+00,2018/10/19 14:47:30+00,55-471 MOANA ST,265,{38084742-C406-4AE4-9A80-D67F50546790},LP,55013029,1,1,Laie,
-157.921943559,21.6451193120001,881,1,0,4119439,LA,0,ACT,CITY,2018/10/08 00:00:00+00,2018/12/17 12:27:28+00,2018/12/21 09:44:47+00,55-441 MOANA ST,265,{5DFE27AF-F40B-4D3F-A6A5-1BEF3A954D6A},LP,55013037,1,1,LAIE,
-157.921710418,21.645074573,882,1,0,4119445,LA,0,ACT,CITY,2018/10/15 00:00:00+00,2018/12/17 12:55:01+00,2018/12/17 14:05:47+00,55-429 MOANA ST,265,{5F94AC85-B714-4FA5-BEBA-791F5887D296},LP,55014043,1,1,LAIE,
-157.921528077,21.6450364360001,883,1,0,4119451,LA,0,ACT,CITY,2018/10/22 00:00:00+00,2018/12/17 13:25:57+00,2018/12/17 14:05:47+00,55-425 MOANA ST,265,{1738E1BD-3451-4A77-B27B-3FF53FEE7E03},LP,55014042,1,1,LAIE,
-157.937772116,21.3825150650001,884,1,0,4119431,HN,7547,ACT,PVT,2018/11/14 00:00:00+00,2018/12/17 08:19:47+00,2019/11/08 15:12:33+00,98-211 PALI MOMI ST,,{55F54B6B-76EC-4CE2-8A81-EE8054A016A9},LP,98016053,1,,Aiea,20.2
-157.922196372,21.6451468000001,885,1,0,4119472,LA,0,ACT,CITY,2017/10/15 00:00:00+00,2018/12/21 09:41:54+00,2018/12/21 10:24:39+00,55-445 MOANA ST,265,{8B97E370-EA86-4280-96A7-72339B3A3D7D},LP,55013036,1,1,,
-157.926715014,21.6508704240001,886,1,0,4119485,LA,0,ACT,CITY,2018/05/14 00:00:00+00,2018/12/21 11:54:58+00,2019/01/15 12:17:57+00,55-642 WAHINEPEE ST,265,{9EDC146F-E572-4E0B-94F1-7DB6B7248B07},LP,55016035,1,1,,
-157.922583731,21.6448967370001,887,1,0,4119478,LA,0,ACT,CITY,2018/09/15 00:00:00+00,2018/12/21 11:22:52+00,2019/01/15 12:17:57+00,55-452 MOANA ST,265,{2A57E817-1FEA-423C-85B4-8DEDE2664D8B},LP,55013019,1,1,,
-157.927295016,21.6504577440001,888,1,0,4119467,LA,0,ACT,CITY,2018/05/31 00:00:00+00,2018/12/21 08:56:26+00,2019/01/15 12:17:57+00,55-47 LANIHULI ST,265,{7D9BB71A-63E4-4D49-A11E-D6350C673171},LP,55016066,1,1,,
-157.926938134,21.6509108290001,889,1,0,4119484,LA,0,ACT,CITY,2018/05/14 00:00:00+00,2018/12/21 11:54:46+00,2019/01/15 12:17:57+00,55-642 WAHINEPEE ST,265,{0A289BF2-2652-4316-8E81-54F2930951B0},LP,55016035,1,1,,
-157.921885654,21.6448256800001,890,1,0,4119630,LA,0,ACT,CITY,2018/11/29 00:00:00+00,2019/01/30 13:56:33+00,2019/01/30 14:07:31+00,55-442 MOANA ST,265,{134407DD-5675-409C-BE77-054C60C03DE2},LP,55013022,1,1,,
-157.926422202,21.6465837480001,891,1,0,4119625,LA,0,ACT,CITY,2018/11/20 00:00:00+00,2019/01/30 13:31:29+00,2019/01/30 13:39:10+00,55-535 MOANA ST,265,{AB0B6FC0-9A5C-4910-8768-C7C015D064C3},LP,55012048,1,1,,
-157.947396857,21.6770201480001,892,1,0,4120402,KH,0,ACT,PVT,2019/04/10 00:00:00+00,2019/05/08 08:55:22+00,2021/03/02 11:40:30+00,55-505 KAM HWY,475,{8AC74476-0200-47F4-9F86-1750C48911EE},IPS,56002030,1,1,,10
-157.892318387,21.3419370890001,893,1,0,4120726,SI,7576,ACT,PVT,2019/05/29 00:00:00+00,2019/06/26 16:07:23+00,2019/11/08 07:48:17+00,1021 KIKOWAENA PL,,{59D7B80C-23C7-43CB-BB7E-59568A222EC9},LP,11035003,1,,,7.42
-157.792975642,21.256443529,894,1,0,4120446,SI,0,ACT,PVT,1960/02/18 00:00:01+00,2019/06/04 13:32:10+00,2019/11/08 07:48:16+00,4219 KAIKOO PL,,{B600F5E7-3A7B-43A6-A524-AAF05D0D23C4},LP,31041047,1,,,
-157.736704506,21.37323323,895,1,0,4123647,KK,7766,ACT,PVT,2021/04/08 00:00:00+00,2019/11/12 15:13:08+00,2021/07/13 14:53:23+00,1430 AKAMAI PL,,{BCF66308-71E3-4C40-95B6-A78427D67088},LP,42083077,1,,,0
-157.73672149,21.3733673880001,896,1,0,4123648,KK,7766,ACT,PVT,2021/04/08 00:00:00+00,2019/11/12 15:13:11+00,2021/07/13 14:53:23+00,1430 AKAMAI PL,,{9226CF69-15B7-49C0-B04C-655582CD7D21},LP,42083077,1,,,0
-157.737076536,21.3735096680001,897,1,0,4123644,KK,7766,ACT,PVT,2021/04/08 00:00:00+00,2019/11/12 15:12:57+00,2021/07/13 14:53:22+00,1430 AKAMAI PL,,{625143DC-28F5-469F-9F7F-A024F59839AC},LP,42083077,1,,,0
-157.784974895,21.403892931,898,1,0,4123635,KK,371,ACT,PVT,1988/06/30 00:00:00+00,2019/11/12 14:56:20+00,2021/07/20 14:17:26+00,45--173 KEANA RD,,{40B29B11-331C-4573-80B0-A6E1E4DF3201},LP,45046019,1,,,0
-157.7371672,21.3733418310001,899,1,0,4123650,KK,7766,ACT,PVT,2021/04/08 00:00:00+00,2019/11/12 15:13:17+00,2021/07/13 14:53:23+00,1430 AKA MAI PL,,{EB4F8FDA-7818-43E5-8240-66ABC41A287E},LP,42083077,1,,,0
-157.838465233,21.4342508980001,900,1,0,4123676,KK,283,ACT,PVT,1993/06/30 00:00:00+00,2019/11/12 15:26:48+00,2021/07/20 14:17:25+00,47-97 AKA PL,,{D1B359FE-F6EE-48FD-BBB1-0DB1B8D214A1},LP,47056095,1,,,0
-157.736883139,21.3732496440001,901,1,0,4123645,KK,7766,ACT,PVT,2021/04/08 00:00:00+00,2019/11/12 15:13:02+00,2021/07/13 14:53:23+00,1430 AKAMAI PL,,{72272312-589A-43B3-AA8F-EA78F0CE6E59},LP,42083077,1,,,0
-157.784715401,21.403779528,902,1,0,4123637,KK,371,ACT,PVT,1988/06/30 00:00:00+00,2019/11/12 14:56:26+00,2021/07/20 14:17:26+00,45-167 KEANA PL,,{902024A7-8097-4D02-923B-84209A829572},LP,45046021,1,,,0
-157.736525673,21.373328487,903,1,0,4123646,KK,7766,ACT,PVT,2021/04/08 00:00:00+00,2019/11/12 15:13:05+00,2021/07/13 14:53:23+00,1430 AKAMAI PL,,{B5FB91CC-58A8-436A-B692-86FD35B3FD72},LP,42083077,1,,,0
-157.830813791,21.3148590010001,904,1,0,321422,SI,1018,ACT,PVT,1975/02/25 00:00:00+00,,2021/02/05 08:10:37+00,2667 TANTALUS DR,,{34B0BC23-A6BD-4BC1-9068-3EDBEAFA82C5},IPS,25009019,1,,,537
-157.737169013,21.3733557520001,905,1,0,4123651,KK,7766,ACT,PVT,2021/04/08 00:00:00+00,2019/11/12 15:13:20+00,2021/07/13 14:53:22+00,1430 AKAMAI PL,,{399E7B34-5A72-4421-8BF6-E655EDFA2343},LP,42083077,1,,,0
-157.83839646,21.434253901,906,1,0,4123674,KK,283,ACT,PVT,1993/06/30 00:00:00+00,2019/11/12 15:26:37+00,2021/07/20 14:17:25+00,47-93 AKA PL,,{C2FB61BA-1D9D-4DAA-B008-B2DFFE15D395},LP,47056093,1,,,0
-157.805868248,21.4306525920001,907,1,0,137027,KK,52,ACT,PVT,1989/03/14 00:00:00+00,,2021/12/21 12:40:30+00,46-57 IPUKA ST,,{A49FBFB5-C408-4193-A478-64A8E570466B},IPS,46007114,1,,,0
-157.838359709,21.4342940400001,908,1,0,4123673,KK,283,ACT,PVT,1993/06/30 00:00:00+00,2019/11/12 15:26:32+00,2021/07/20 14:17:25+00,47-94 AKA PL,,{34ECEFE6-D749-40E0-BA39-F2CB6228EB23},LP,47056092,1,,,0
-157.737093759,21.373132293,909,1,0,4123649,KK,7766,ACT,PVT,2021/04/08 00:00:00+00,2019/11/12 15:13:14+00,2021/07/13 14:53:22+00,1430 AKAMAI PL,,{E2D7431C-1480-426B-A00C-DB88D9B75E94},LP,42083077,1,,,0
-157.8384313,21.434253132,910,1,0,4123675,KK,283,ACT,PVT,1993/06/30 00:00:00+00,2019/11/12 15:26:44+00,2021/07/20 14:17:25+00,47-95 AKA PL,,{5B8E96AE-806F-410B-B1C1-B470360CD633},LP,47056094,1,,,0
-157.831973085,21.278489232,911,1,0,4052711,SI,2687,ACT,PVT,1983/02/10 00:00:00+00,,2019/11/08 05:53:59+00,2199 KALIA RD,,{900B612D-94E1-4985-BADC-1D95440B7640},IPS,26004008,1,,,5
-157.7849094,21.40388367,912,1,0,4123636,KK,371,ACT,PVT,1988/06/30 00:00:00+00,2019/11/12 14:56:23+00,2021/07/20 14:17:26+00,45-169 KEANA RD,,{83C0EEAC-B45B-419A-A505-98C2BFCFF757},LP,45046020,1,,,0
-158.196618526,21.448766425,913,1,0,4123623,WN,6784,ACT,PVT,1979/06/30 00:00:00+00,2019/11/12 08:47:21+00,2021/03/02 11:40:30+00,85-491 FARRINGTON HWY,,{8556CF66-C9EE-4C09-9D42-35FE1955AFA0},LP,85002044,1,,,4
-157.803735978,21.317027867,914,1,0,4124726,SI,7660,ACT,PVT,1986/06/30 00:00:00+00,2020/05/15 10:40:11+00,2020/05/15 12:20:02+00,3660 East Manoa Road,,{5DDEB40B-572E-4C07-B241-54F9826263C9},LP,29044010,1,2,,0
-157.873210947,21.335588563,915,1,0,4125111,SI,7685,ACT,PVT,2019/12/27 00:00:00+00,2020/07/22 16:12:11+00,2020/07/22 16:26:57+00,2001 Uhu St,,{958B58A2-03D7-4386-A8F3-860B38293C50},LP,13007083,1,1,,87.4
-157.890694668,21.3348851110001,916,1,0,4125234,SI,0,ACT,CITY,,2020/07/29 15:59:35+00,2023/02/24 11:00:22+00,Keehi Refuse Corporation Yard,265,{1B2E3A2B-0F56-43B1-A1A6-B89891D09F01},LP,,1,2,AIRPORT,0
-157.920273488,21.6439261530001,917,1,0,4130955,LA,0,ACT,CITY,2018/12/27 00:00:00+00,2021/03/02 12:39:19+00,2021/03/02 12:49:22+00,55-405 NANILOA LP,265,{71BF63EC-5D1A-4FE0-9574-131305368189},LP,55014017,1,1,,
-157.920950895,21.646267031,918,1,0,4130947,LA,0,ACT,CITY,2019/06/18 00:00:00+00,2021/03/02 12:15:15+00,2021/03/02 12:28:52+00,55-437 IOSEPA ST,265,{0FD9A5D1-CA0A-406D-AD87-FF7484C82D0B},LP,55014024,1,1,,
-157.925035915,21.6476120310001,919,1,0,4130964,LA,0,ACT,CITY,2019/05/21 00:00:00+00,2021/03/02 13:44:29+00,2021/03/02 13:58:22+00,55-146 PUUAHI ST,265,{B2861C95-6317-475B-8D0D-0F3374BBB3DD},LP,55012122,1,1,,
-157.91912631,21.642093113,920,1,0,4130960,LA,0,ACT,CITY,2019/08/30 00:00:00+00,2021/03/02 12:56:42+00,2021/03/02 13:19:36+00,55-415 KAM HWY,265,{FE9EB09B-4502-486E-9E4F-756615E5FD76},LP,55002087,1,1,,
-157.930747794,21.6513260200001,921,1,0,4130935,LA,0,ACT,CITY,2019/04/25 00:00:00+00,2021/03/02 09:57:32+00,2021/03/02 10:22:24+00,55-123 POOHAILI ST,265,{23160212-592B-4CF0-88F7-5EE472D385DA},LP,55017064,1,1,,
-157.930778157,21.651534876,922,1,0,4130934,LA,0,ACT,CITY,2019/04/25 00:00:00+00,2021/03/02 09:57:22+00,2021/03/02 10:25:20+00,55-123 POOHAILI ST,265,{A020E8AE-1265-42D2-AFB8-F5865C11DEDB},LP,55017064,1,1,,
-157.791121935,21.300730404,923,1,0,4131304,SI,7521,ACT,PVT,2020/10/14 00:00:00+00,2021/03/22 15:18:34+00,2021/03/22 15:32:55+00,2168 10TH AVE,,{41801C54-D16A-462D-989D-C90499E42310},LP,34003005,1,,,0
-157.790987074,21.3007950150001,924,1,0,4131307,SI,7521,ACT,PVT,2020/10/14 00:00:00+00,2021/03/22 15:19:19+00,2021/03/22 15:32:55+00,2168 10TH AVE,,{77BEA78D-C6FC-42EE-90FC-DB962BAB3404},LP,34003005,1,,,0
-157.791128825,21.300629788,925,1,0,4131306,SI,7521,ACT,PVT,2020/10/14 00:00:00+00,2021/03/22 15:19:10+00,2021/03/22 15:32:55+00,2168 10TH AVE,,{3F0F7F7D-A56F-4DDC-8097-B2E2637AE37D},LP,34003005,1,,,0
-157.791085773,21.3007687090001,926,1,0,4131305,SI,7521,ACT,PVT,2020/10/14 00:00:00+00,2021/03/22 15:18:42+00,2021/03/22 15:32:55+00,2168 10TH AVE,,{61D6EA16-4EEA-4CE4-803F-3480B52132E6},LP,34003005,1,,,0
-157.766399641,21.365704255,927,1,0,4131895,KK,6637,ACT,PVT,2004/06/29 00:00:00+00,2021/03/30 08:45:44+00,2021/07/20 14:17:25+00,1144 MAUNAWILI RD,,{DB6C5017-47D7-4580-BA5C-1AB9A764A5AB},LP,42007039,1,,,0
-157.765181932,21.367395898,928,1,0,4131915,KK,6637,ACT,PVT,2004/06/29 00:00:00+00,2021/03/30 10:19:18+00,2021/07/20 14:17:25+00,1064 MAUNAWILI RD,,{EFF27D79-8B41-4212-B0AE-10FB038645E9},LP,42007002,1,,,0
